"","species","id","band","year","site","country","elevation","sp","clade","color","sex","mass","wing.area","AR","wingload.gcm","total_vel","hor_acel","hor_decel","pitch_up","pitch_down","yaw","arc_radius","arc_avg_vel","arc_force","PRT_degrees","PRT_time","pPRT","ss.V","ss.HA","ss.HD","ss.PU","ss.PD","ss.Y","ss.ARC","ss.PRT","sp.mass","sp.wing.area","sp.AR","sp.wing.load","sp.muscle","sp.mass.STD","sp.wing.area.STD","sp.AR.STD","sp.wing.load.STD","sp.muscle.STD","rel.mass","rel.wing.area","rel.AR","rel.wingload.gcm","hi.elev","total_vel.STD","hor_acel.STD","hor_decel.STD","pitch_up.STD","pitch_down.STD","yaw.STD","arc_radius.STD","arc_avg_vel.STD","arc_force.STD","PRT_degrees.STD","PRT_time.STD","pPRT.STD","ss.V.STD","ss.HA.STD","ss.HD.STD","ss.PU.STD","ss.PD.STD","ss.Y.STD","ss.ARC.STD","ss.PRT.STD","rel.mass.STD","rel.wing.area.STD","rel.AR.STD","rel.wingload.gcm.STD"
"125","Phaethornis.longirostris","PHALR010","A33448",2012,"LaSelva","Costa Rica",60,"PHALR","HERMIT","#FF0000","U",5.6,2091.3285,7.294,0.267772375,1.957644715,4.142341774,-5.134988852,1.222176895,-0.889296915,1.59046465,0.804611039,1.904078649,5.318264451,69.90334976,0.498137255,0.6375,349,228,235,37,117,117,58,102,6.612000081,23.313964744,7.2523083364,0.285565597261465,0.287290995763287,0.628873082948753,0.116571897823985,0.164938812764168,0.783102282157741,0.108225052930674,-1.012000081,2068.014535256,0.0416916636,-0.017793222261465,FALSE,0.801643838129404,-0.363360731256477,-0.109220793804909,0.117472990709022,1.13302108811715,-0.98620250716863,2.4054636409449,2.31762304796267,0.625401321331342,-1.16112597062121,0.637459327359667,-0.353095780762538,-0.297487175343053,-0.316703841910189,-0.327688074706894,-0.63777934062419,-0.457498556111518,-0.0358611124336233,0.216266199298811,0.0890044326803025,-1.87234730998095,-0.227786149486314,-0.172295141999176,-0.714456485978146
"126","Phaethornis.longirostris","PHALR011","A33452",2012,"LaSelva","Costa Rica",60,"PHALR","HERMIT","#FF0000","U",6.1,1669.0645,7.3185,0.365474192,1.690671907,5.218141516,-6.114099291,1.194100993,-1.060694049,1.846354321,0.727767108,1.716117563,4.331249169,115.960523,0.436923077,0.664233577,639,555,499,118,248,161,46,91,6.612000081,23.313964744,7.2523083364,0.285565597261465,0.287290995763287,0.628873082948753,0.116571897823985,0.164938812764168,0.783102282157741,0.108225052930674,-0.512000081,1645.750535256,0.0661916636000006,0.079908594738535,FALSE,-0.108299350848348,0.586797793957412,-0.942800124528877,-0.035324860123668,0.0267987685719321,0.0406808580757777,1.87981958648277,1.57139666220522,-0.287222527470887,0.41114429427706,-0.357813635745385,-0.217427183275117,0.710878444975607,0.99814934473473,0.700414916829583,0.17087509103384,0.378371835080776,0.396179908790505,0.0175956227240157,-0.0290976029916374,-1.06836525735326,-0.677246638319068,-0.120360136320905,1.45534422489675
"127","Phaethornis.longirostris","PHALR012","A33451",2012,"LaSelva","Costa Rica",60,"PHALR","HERMIT","#FF0000","U",6.9,1960.9965,7.3755,0.351861923,2.088279171,3.853758769,-4.154238314,0.993176402,-0.983588039,1.66800571,0.557526449,1.486870084,5.058101154,92.38944465,0.443795181,0.485380117,298,200,230,18,50,31,88,83,6.612000081,23.313964744,7.2523083364,0.285565597261465,0.287290995763287,0.628873082948753,0.116571897823985,0.164938812764168,0.783102282157741,0.108225052930674,0.287999919000001,1937.682535256,0.1231916636,0.0662963257385351,FALSE,1.24689492708305,-0.618240512062924,0.725754858081909,-1.12881940516935,0.524452301291312,-0.675030804433436,0.715303546418842,0.661258711107324,0.38484655611625,-0.393510073201712,-0.246081034993218,-1.12507968611724,-0.47482043960599,-0.429290659115258,-0.347159722273873,-0.827463713482246,-0.885004786721317,-0.880304926644419,0.7129426407358,-0.11498999257123,0.218006026851057,-0.366512359702081,0.000468244236702306,1.15303755487013
"128","Phaethornis.longirostris","PHALR013","A33459",2012,"LaSelva","Costa Rica",60,"PHALR","HERMIT","#FF0000","U",6.8,2421.1975,7.0515,0.28085276,2.077930482,5.543990738,-5.715952813,1.163856141,-1.006315973,1.534131237,0.3822158,1.33624198,6.19846197,119.5202049,0.388846154,0.393939394,500,389,398,24,78,37,100,65,6.612000081,23.313964744,7.2523083364,0.285565597261465,0.287290995763287,0.628873082948753,0.116571897823985,0.164938812764168,0.783102282157741,0.108225052930674,0.187999919,2397.883535256,-0.2008083364,-0.00471283726146499,FALSE,1.21162272411623,0.874591519992357,-0.603832566384658,-0.199926816076954,0.377762871420503,-1.21226807867481,-0.483893307926727,0.0632484099675611,1.43925827182175,0.532662433801217,-1.13948976331151,-1.58912662763374,0.227558371788387,0.330670357018961,0.307087635976613,-0.767563385211281,-0.706345466466475,-0.821390241932038,0.911613217310595,-0.308247869125313,0.057209616325517,0.123328513356768,-0.686345708406543,-0.423962106825328
"129","Phaethornis.longirostris","PHALR014","A33457",2012,"LaSelva","Costa Rica",60,"PHALR","HERMIT","#FF0000","U",6.2,1912.157,8.033,0.324241158,1.737713493,5.980237546,-6.593354446,1.369223008,-1.299098674,2.063841461,0.536566857,1.446205489,4.54145536,110.1471072,0.453059701,0.917808219,381,358,370,290,555,154,18,201,6.612000081,23.313964744,7.2523083364,0.285565597261465,0.287290995763287,0.628873082948753,0.116571897823985,0.164938812764168,0.783102282157741,0.108225052930674,-0.412000081,1888.843035256,0.7806916636,0.038675560738535,FALSE,0.0520359698162609,1.25988964522517,-1.35082068629404,0.917743986087936,-1.5118997563276,0.91345514922949,0.571931327228856,0.499815752881703,-0.0928595965507594,0.212689631152151,-0.0954504691111438,1.06942328340635,-0.186219244825132,0.20602066654192,0.198046409601532,1.88801783480151,2.33724366787493,0.327446109959394,-0.445969055950507,1.15192275372776,-0.907568846827716,-0.418497434310258,1.39423421294946,0.539624648415086
"130","Phaethornis.longirostris","PHALR015","A33462",2012,"LaSelva","Costa Rica",60,"PHALR","HERMIT","#FF0000","U",7,1790.69,6.9795,0.390910766,2.015926323,5.399133472,-5.070466939,1.028713266,-0.829683983,1.888149638,0.386011337,1.210883497,4.702339416,133.2359252,0.426785714,0.705882353,274,219,237,9,44,21,35,84,6.612000081,23.313964744,7.2523083364,0.285565597261465,0.287290995763287,0.628873082948753,0.116571897823985,0.164938812764168,0.783102282157741,0.108225052930674,0.387999919,1767.376035256,-0.2728083364,0.105345168738535,FALSE,1.00028935802172,0.746651940853588,-0.0542891630988751,-0.935416662684582,1.51777172176504,0.208405157398578,-0.457930275692717,-0.43443868944155,0.0558986132513393,1.00088090385319,-0.5226356368034,-0.00606635314797852,-0.558271387494431,-0.352892461726104,-0.319899415680103,-0.917314205888694,-0.923288926775926,-0.978496067831721,-0.164519072469547,-0.104253443873781,0.378802437376595,-0.547787682110326,-0.838971031216153,2.02024975114117
"131","Phaethornis.longirostris","PHALR016","A33463",2012,"LaSelva","Costa Rica",60,"PHALR","HERMIT","#FF0000","U",6,1882.609,6.8055,0.318706646,1.496923446,3.765366195,-4.059847802,1.120588081,-0.908724343,1.65937283,0.503698775,1.418065134,4.825465625,69.89795186,0.501785714,0.56,293,252,289,42,119,205,44,56,6.612000081,23.313964744,7.2523083364,0.285565597261465,0.287290995763287,0.628873082948753,0.116571897823985,0.164938812764168,0.783102282157741,0.108225052930674,-0.612000081,1859.295035256,-0.446808336399999,0.033141048738535,FALSE,-0.768666576194653,-0.696309835258299,0.806115537210214,-0.435405148267309,1.00763360955548,-0.709674488297297,0.347100144596179,0.388095418356813,0.169744788478044,-1.16131024067223,0.696779124150818,-0.746395798387382,-0.492206053749415,-0.220200855734415,-0.117394280983524,-0.587862400398385,-0.444737176093315,0.828220930014633,-0.0155161400384502,-0.404876807402355,-1.22916166787879,-0.449948513549857,-1.20781556133938,0.416712010342596
"132","Phaethornis.longirostris","PHALR017",NA,2012,"LaSelva","Costa Rica",60,"PHALR","HERMIT","#FF0000","U",NA,2403.89,7.4235,NA,2.311040847,5.849521627,-6.257772848,1.042204576,-0.89864425,1.89593176,0.324235274,1.212894083,6.334046412,123.0813444,0.502782258,0.59047619,524,359,396,43,158,75,86,124,6.612000081,23.313964744,7.2523083364,0.285565597261465,0.287290995763287,0.628873082948753,0.116571897823985,0.164938812764168,0.783102282157741,0.108225052930674,NA,2380.576035256,0.1711916636,NA,FALSE,2.00615004133974,1.14443986403437,-1.06511861151091,-0.861992728774371,1.07269201280562,0.239634755673776,-0.880503923363451,-0.426456439732509,1.56462370187367,0.65423033194009,0.712981796998022,-0.591734042721085,0.311009319676828,0.210041624299244,0.299298976949821,-0.577879012353224,-0.195890265738357,-0.448263905420291,0.679830877973334,0.325208504024182,NA,0.104906300214106,0.102218459443109,NA
"133","Phaethornis.longirostris","PHALR018","A33474",2012,"LaSelva","Costa Rica",60,"PHALR","HERMIT","#FF0000","U",6,2454.147,7.583,0.244484132,1.877718154,6.096215295,-5.784883515,1.318891665,-1.189185172,2.015086296,0.217256176,1.042411183,6.892741679,119.7946224,0.40755102,0.675862069,546,355,302,47,160,44,47,98,6.612000081,23.313964744,7.2523083364,0.285565597261465,0.287290995763287,0.628873082948753,0.116571897823985,0.164938812764168,0.783102282157741,0.108225052930674,-0.612000081,2430.833035256,0.330691663600001,-0.041081465261465,FALSE,0.529224222269632,1.36232250763003,-0.662517681107955,0.64382505589923,-0.80250184345598,0.717801031137923,-1.61228489921465,-1.10329248600034,2.08121005486706,0.542030322559162,-0.835369900617233,-0.158414459293822,0.387506021907899,0.193957793269948,-0.0667679973093792,-0.537945460172581,-0.183128885720154,-0.752656443100927,0.0341515041052487,0.0460582378905062,-1.22916166787879,0.158400170843067,0.440325945389399,-1.23165102511786
"134","Phaethornis.malaris","PHAMA001","A33221",2010,"Cicra","Peru",280,"PHAMA","HERMIT","#FF0000","U",5.45,2387.151,7.5175,0.228305625,1.879787689,6.490008503,-7.025498771,1.022854178,-1.067910504,1.878743562,0.445900563,1.515668524,5.282965212,130.3675814,0.46125,0.666666667,91,35,41,53,69,42,4,8,5.38692305661538,23.5452637392308,6.95566350076923,0.229415024089348,0.0370251900812509,-0.120325024002951,0.146829224414334,-0.554033257360142,-0.769399229321868,0.0139477157843589,0.0630769433846154,2363.60573626077,0.561836499230769,-0.00110939908934837,FALSE,0.53627797164474,1.71012513217511,-1.71873278574788,-0.967303654391549,-0.019777293715047,0.170658643680856,-0.0482633681884793,0.77559171616696,0.592762589243331,0.90296322135138,0.0377144841852373,-0.205079643405661,-1.19458486514379,-1.0927486890737,-1.08318800030567,-0.478045131901616,-0.763771676548389,-0.772294671338387,-0.677751395287768,-0.920231144879911,-0.143662044385716,0.0868430059668235,0.930305878082737,-0.343935522391875
"135","Phaethornis.malaris","PHAMA002","A33198",2010,"Cicra","Peru",280,"PHAMA","HERMIT","#FF0000","U",5.81,2324.36,7.529,0.24996128,1.682042153,3.547648496,-4.732404186,0.796052219,-0.735196139,1.340132142,0.45487731,1.182896269,3.291283078,70.29129007,0.383333333,0.375,63,19,15,23,18,14,5,3,5.38692305661538,23.5452637392308,6.95566350076923,0.229415024089348,0.0370251900812509,-0.120325024002951,0.146829224414334,-0.554033257360142,-0.769399229321868,0.0139477157843589,0.423076943384615,2300.81473626077,0.573336499230769,0.0205462559106516,FALSE,-0.137712780379544,-0.88860057462046,0.233525277605339,-2.20163093975691,2.1276101684132,-1.99078501821931,0.0131412688148094,-0.54555109277066,-1.24880627789576,-1.14788271292517,-1.22912196733682,-1.68524100174992,-1.29194430434697,-1.15708401319089,-1.18444056765396,-0.777546773256442,-1.08918686701256,-1.04722986666283,-0.661195513906535,-0.973913888367156,0.435205033506224,0.0200078659731294,0.954683533809272,0.13700185478568
"136","Phaethornis.malaris","PHAMA003","A33210",2010,"Cicra","Peru",280,"PHAMA","HERMIT","#FF0000","U",4.78,1805.78,7.261,0.264705557,1.66078763,5.580923789,-6.015386954,1.268954018,-1.164606884,1.934588486,0.362895464,1.222214955,4.116362821,56.38047479,0.426346154,0.962962963,114,100,110,173,212,181,1,26,5.38692305661538,23.5452637392308,6.95566350076923,0.229415024089348,0.0370251900812509,-0.120325024002951,0.146829224414334,-0.554033257360142,-0.769399229321868,0.0139477157843589,-0.606923056615384,1782.23473626077,0.305336499230769,0.0352905329106516,FALSE,-0.210156144869388,0.907211209233563,-0.858759999397847,0.372048742630951,-0.643869956636854,0.394763912427473,-0.61605234269306,-0.389451542747247,-0.485912871524562,-1.62276121038019,-0.5297823828344,1.2985763364521,-1.11461104008404,-0.831386434847649,-0.814479263881363,0.719961433517687,0.148666994753123,0.592562191165109,-0.727419039431467,-0.726973268325827,-1.22099799490683,-0.531971986202024,0.386578165573501,0.464448607551151
"137","Phaethornis.malaris","PHAMA004","A33209",2010,"Cicra","Peru",280,"PHAMA","HERMIT","#FF0000","U",5.08,1832.651,7.3015,0.277194076,1.383270701,4.198580234,-4.420587846,1.161371833,-1.069458682,1.919912862,0.422476871,1.228228405,3.902214746,78.15396984,0.503723404,0.921568627,235,222,240,621,925,634,4,47,5.38692305661538,23.5452637392308,6.95566350076923,0.229415024089348,0.0370251900812509,-0.120325024002951,0.146829224414334,-0.554033257360142,-0.769399229321868,0.0139477157843589,-0.306923056615385,1809.10573626077,0.345836499230769,0.0477790519106516,FALSE,-1.15603764216994,-0.31369028597959,0.498994468467472,-0.213447198189929,-0.0297694623018848,0.335870741392908,-0.208491043596603,-0.365577478413351,-0.683920586282608,-0.879471589637829,0.728283761326197,1.08850674834411,-0.693879177813147,-0.340829588454132,-0.308216427139916,5.19251927774975,4.69809897124248,5.04062088694988,-0.677751395287768,-0.501505745679397,-0.73860876333021,-0.503370322798502,0.472429909653906,0.741798591778922
"138","Phaethornis.malaris","PHAMA005","A33227",2010,"Cicra","Peru",280,"PHAMA","HERMIT","#FF0000","U",4.84,2272.9835,6.829,0.212935994,1.699788482,5.543503298,-5.884830081,1.183273292,-1.062641122,2.09191887,0.434583048,1.275811998,4.355436765,123.3617579,0.493950617,0.91011236,1008,937,946,334,876,452,24,243,5.38692305661538,23.5452637392308,6.95566350076923,0.229415024089348,0.0370251900812509,-0.120325024002951,0.146829224414334,-0.554033257360142,-0.769399229321868,0.0139477157843589,-0.546923056615385,2249.43823626077,-0.126663500769231,-0.0164790300893484,FALSE,-0.0772266532571585,0.874161007459728,-0.747608584315493,-0.094252599729646,0.0142320729678864,1.0261295847727,-0.12567981986683,-0.176665329726663,-0.264857952821075,0.663802908303572,0.569389351680043,1.03036803849876,1.99393676876039,2.53415520803246,2.44118020931748,2.32728690878859,4.3854451607965,3.25354211734099,-0.346633767663109,1.60285779902062,-1.1245201485915,-0.0346776075801834,-0.529173771284161,-0.685270384871298
"139","Phaethornis.malaris","PHAMA006","A33228",2010,"Cicra","Peru",280,"PHAMA","HERMIT","#FF0000","U",5.8,2404.76,7.064,0.24118831,2.104897346,6.488105794,-6.700519473,1.240333073,-1.049196731,1.838457269,0.339926845,1.271334271,5.518135124,144.183787,0.452285714,0.724137931,880,692,720,132,163,149,40,105,5.38692305661538,23.5452637392308,6.95566350076923,0.229415024089348,0.0370251900812509,-0.120325024002951,0.146829224414334,-0.554033257360142,-0.769399229321868,0.0139477157843589,0.413076943384615,2381.21473626077,0.108336499230769,0.0117732859106516,FALSE,1.30353588339532,1.70844463802107,-1.44205712697065,0.216284597108551,0.101004150480529,0.00899004655697281,-0.773167131843501,-0.194442403198235,0.810207723200154,1.37461199418,-0.108034618078966,0.0865777649055921,1.5488650466887,1.54902055748811,1.56106173929004,0.310642523666092,-0.16398681569285,0.278350539365743,-0.081739665563382,0.12121407877265,0.41912539245367,0.105586137628192,-0.0310216760027934,-0.0578317432679177
"140","Phaethornis.ruber","PHARU001","A33201",2010,"Cicra","Peru",280,"PHARU","HERMIT","#FF0000","U",2.23,675.0505,6.735,0.330345656,2.115408566,3.786557755,-4.302056938,0.850944546,-0.81791316,1.553055281,0.407560532,1.294910037,4.76521756,109.8114841,0.498333333,0.385321101,505,204,205,27,48,75,67,42,2.6259999764,9.9453925128,7.0779798998,0.272830796567228,-2.37770480106156,-1.80877261053383,-1.63223490370369,-0.257577482445645,0.430999067367911,-0.895702377530929,-0.3959999764,665.1051074872,-0.3429798998,0.0575148594327716,FALSE,1.33936205280373,-0.677593209281844,0.599907410486206,-1.90288970633882,1.59374234518291,-1.13632602946739,-0.310524929781989,-0.100843993931525,0.11403762571581,0.201232344844256,0.640647332792979,-1.63286307652143,0.244943985931813,-0.413206828085962,-0.444517960108767,-0.737613221075798,-0.89776616673952,-0.448263905420291,0.365269131729908,-0.555188489166642,-0.881841252950586,-1.72105187233515,-0.98772044116032,0.958015267487594
"141","Phaethornis.ruber","PHARU002","A33200",2010,"Cicra","Peru",280,"PHARU","HERMIT","#FF0000","U",NA,NA,NA,NA,1.808740835,5.147811971,-5.774059752,0.959456444,-0.889390655,1.622492026,0.470595944,1.479212129,5.292025101,145.865279,0.4081,0.438596491,423,366,335,17,54,75,64,50,2.6259999764,9.9453925128,7.0779798998,0.272830796567228,-2.37770480106156,-1.80877261053383,-1.63223490370369,-0.257577482445645,0.430999067367911,-0.895702377530929,NA,NA,NA,NA,FALSE,0.294123718633337,0.524681942700623,-0.65330271948762,-1.31233397622636,1.13241607636571,-0.857676883143626,0.120663182371865,0.630855779290133,0.601139633570495,1.43201369051268,-0.826444109744318,-1.36249905296052,-0.0401800860203604,0.238188328600511,0.0617448766326804,-0.837447101527407,-0.859482026684911,-0.448263905420291,0.315601487586209,-0.46929609958705,NA,NA,NA,NA
"142","Phaethornis.ruber","PHARU003","A33202",2010,"Cicra","Peru",280,"PHARU","HERMIT","#FF0000","U",2.31,504.087,7.033,0.45825423,1.851515827,3.272330905,-3.317803975,0.994880753,-0.81942687,1.356503008,0.406251463,1.313802652,5.059133163,139.4831824,0.512592593,0.38028169,517,309,233,40,53,85,44,27,2.6259999764,9.9453925128,7.0779798998,0.272830796567228,-2.37770480106156,-1.80877261053383,-1.63223490370369,-0.257577482445645,0.430999067367911,-0.895702377530929,-0.3159999764,494.1416074872,-0.0449798997999995,0.185423433432772,FALSE,0.439916891056267,-1.13176419143233,1.43786490075521,-1.11954379329891,1.58397263813916,-1.92508885352322,-0.319479499489396,-0.0258382142300986,0.385800782502361,1.21414576666942,0.8724866944501,-1.65843727568425,0.286669459876033,0.00899373643304819,-0.335476733733686,-0.607829176488707,-0.865862716694012,-0.350072764232989,-0.0155161400384502,-0.716236719628378,-0.753204124530155,-1.90302650972446,-0.356021188420544,3.79865962103318
"143","Phaethornis.ruber","PHARU004","A33207",2010,"Cicra","Peru",280,"PHARU","HERMIT","#FF0000","U",2.4,736.934,6.785,0.32567367,1.504471005,3.686025729,-3.769280367,1.11506052,-0.869300474,1.507094959,0.448188388,1.317067153,4.478274373,138.5316705,0.530793991,0.829787234,1302,1257,1291,50,201,220,48,234,2.6259999764,9.9453925128,7.0779798998,0.272830796567228,-2.37770480106156,-1.80877261053383,-1.63223490370369,-0.257577482445645,0.430999067367911,-0.895702377530929,-0.2259999764,726.9886074872,-0.2929798998,0.0528428734327716,FALSE,-0.742941672010937,-0.766384234071776,1.05349417638074,-0.46548786622047,1.26208106029655,-1.32076446318235,-0.0326137053816688,-0.0128777827153986,-0.151278626710278,1.18166366319183,1.16842073966613,0.622730961446915,3.01621088039379,3.82086169037612,3.78472389143902,-0.507995296037098,0.0784794046530065,0.975507641795586,0.0507073854864816,1.50622886074358,-0.60848735505717,-1.65518268111667,-0.881730633653647,0.854257948992714
"144","Phaethornis.ruber","PHARU005","A33206",2010,"Cicra","Peru",280,"PHARU","HERMIT","#FF0000","U",2.51,717.981,7.2135,0.349591424,1.696861401,4.540022469,-5.069192305,1.073402864,-0.961177079,1.633813184,0.604772949,1.633492727,4.540424634,114.9670735,0.490738636,0.88,297,267,269,136,245,313,12,88,2.6259999764,9.9453925128,7.0779798998,0.272830796567228,-2.37770480106156,-1.80877261053383,-1.63223490370369,-0.257577482445645,0.430999067367911,-0.895702377530929,-0.1159999764,708.0356074872,0.1355201002,0.0767606274327716,FALSE,-0.0872032401593577,-0.0121246341323392,-0.0532039856619727,-0.69220187553449,0.669095934331496,-0.812245159463369,1.03848901462641,1.24336688724382,-0.0938126366366984,0.377230551885864,0.51716619110265,0.877552661482944,-0.478297562434675,-0.159886489374556,-0.195280871251439,0.350576075846736,0.359229765053472,1.88868525483749,-0.545304344237905,-0.0613072490839846,-0.431611303479077,-1.67535637493108,0.0266020166785466,1.38543291815148
"145","Phaethornis.ruber","PHARU006","A33242",2010,"Cicra","Peru",280,"PHARU","HERMIT","#FF0000","U",2.44,809.3075,6.7565,0.301492325,1.755303301,3.906038258,-3.415691861,1.045970215,-0.82189448,1.358657116,0.736879936,1.83916682,4.769808719,42.98810335,0.455,0.555555556,144,126,119,23,23,89,4,5,2.6259999764,9.9453925128,7.0779798998,0.272830796567228,-2.37770480106156,-1.80877261053383,-1.63223490370369,-0.257577482445645,0.430999067367911,-0.895702377530929,-0.1859999764,799.3621074872,-0.3214798998,0.0286615284327716,FALSE,0.111988614825061,-0.572066674844086,1.35452668348403,-0.841498942102378,1.56804632015339,-1.91644443398297,1.94215507342625,2.05991587793932,0.118282748636858,-2.07994140426359,-0.0639034125609471,-0.76895063585232,-1.01029735522349,-0.726841533157228,-0.779430298260801,-0.777546773256442,-1.05728341696706,-0.310796307758069,-0.677751395287768,-0.952440790972258,-0.544168790846954,-1.5781478671412,-0.942144823932451,0.3172290463377
"146","Phaethornis.ruber","PHARU007","A33243",2010,"Cicra","Peru",280,"PHARU","HERMIT","#FF0000","U",2.48,604.88,6.9555,0.409998677,1.243626427,2.963226068,-2.713233028,1.220497746,-0.861485826,1.479340582,0.427943022,1.135417453,3.162312673,133.9744048,0.553333333,0.428571429,58,52,43,1,5,9,4,3,2.6259999764,9.9453925128,7.0779798998,0.272830796567228,-2.37770480106156,-1.80877261053383,-1.63223490370369,-0.257577482445645,0.430999067367911,-0.895702377530929,-0.1459999764,594.9346074872,-0.1224798998,0.137167880432772,FALSE,-1.63199756092707,-1.40476908685496,1.95257481018088,0.108334536014748,1.31251794821435,-1.4321425736885,-0.171100325337509,-0.73404726513116,-1.3680561715288,1.02609064719249,1.53488482415941,-1.41337462794491,-1.3093299184904,-1.0243924071992,-1.07539934127888,-0.99718131024998,-1.17213583713088,-1.09632543725648,-0.677751395287768,-0.973913888367156,-0.479850226636738,-1.79574179909102,-0.52030539005589,2.72698115672108
