birdID,treatmentID,bird.treatment.block,stripe.size,grating.period,left.grating.orientation,replicate,to.from.feeder,avg.y.position,avg.x.velocity,percent.vstripes.fused,top.black.red
184,1_2.3_0_2.3,184_1_2.3_0_2.3,2.3,4.6,ver,1,to,-0.012869852,1.094780749,0,NA
184,1_2.3_0_2.3,184_1_2.3_0_2.3,2.3,4.6,ver,2,from,0.048124818,1.142624855,0,NA
184,1_2.3_0_2.3,184_1_2.3_0_2.3,2.3,4.6,ver,2,to,-0.009832178,1.105944671,0,NA
184,1_2.3_0_2.3,184_1_2.3_0_2.3,2.3,4.6,ver,3,from,0.063973349,1.151392672,0,NA
184,1_2.3_0_2.3,184_1_2.3_0_2.3,2.3,4.6,ver,3,to,-0.000387533,0.832693237,0,NA
184,1_2.3_0_2.3,184_1_2.3_0_2.3,2.3,4.6,ver,4,from,0.045265028,1.282928575,0,NA
184,1_2.3_0_2.3,184_1_2.3_0_2.3,2.3,4.6,ver,5,from,0.013902152,1.272814555,0,NA
184,1_2.3_0_2.3,184_1_2.3_0_2.3,2.3,4.6,ver,4,to,0.011090506,1.258215834,0,NA
184,1_2.3_0_2.3,184_1_2.3_0_2.3,2.3,4.6,ver,5,to,0.010802693,1.21597037,0,NA
184,1_4.6_0_4.6,184_1_4.6_0_4.6,4.6,9.2,ver,1,from,0.024431682,1.340914275,0,NA
184,1_4.6_0_4.6,184_1_4.6_0_4.6,4.6,9.2,ver,1,to,0.019404624,1.146262515,0,NA
184,1_4.6_0_4.6,184_1_4.6_0_4.6,4.6,9.2,ver,2,from,0.052573596,1.16467263,0,NA
184,1_4.6_0_4.6,184_1_4.6_0_4.6,4.6,9.2,ver,2,to,0.054604204,1.15077741,0,NA
184,1_4.6_0_4.6,184_1_4.6_0_4.6,4.6,9.2,ver,3,from,-0.012861812,1.175579982,0,NA
184,1_4.6_0_4.6,184_1_4.6_0_4.6,4.6,9.2,ver,3,to,0.018961321,1.114327182,0,NA
184,1_4.6_0_4.6,184_1_4.6_0_4.6,4.6,9.2,ver,4,from,0.082995491,1.316025854,0,NA
184,1_4.6_0_4.6,184_1_4.6_0_4.6,4.6,9.2,ver,4,to,-0.021664159,1.153645133,0,NA
184,1_4.6_0_4.6,184_1_4.6_0_4.6,4.6,9.2,ver,5,to,-0.063335266,0.857229735,0,NA
184,1_4.6_0_4.6,184_1_4.6_0_4.6,4.6,9.2,ver,5,from,0.010437741,1.383545957,0,NA
184,1_9.2_0_9.2,184_1_9.2_0_9.2,9.2,18.4,ver,4,from,0.008643002,1.388357109,0,red
184,1_9.2_0_9.2,184_1_9.2_0_9.2,9.2,18.4,ver,5,to,0.031613088,0.920495168,0,red
184,1_9.2_0_9.2,184_1_9.2_0_9.2,9.2,18.4,ver,4,to,0.013837141,0.949259767,0,red
184,1_9.2_0_9.2,184_1_9.2_0_9.2,9.2,18.4,ver,2,to,0.018672205,0.946141188,0,red
184,1_9.2_0_9.2,184_1_9.2_0_9.2,9.2,18.4,ver,3,to,0.013357425,0.972317895,0,red
184,1_9.2_0_9.2,184_1_9.2_0_9.2,9.2,18.4,ver,3,from,0.007403577,1.344908727,0,red
184,1_9.2_0_9.2,184_1_9.2_0_9.2,9.2,18.4,ver,5,from,0.019837376,1.45568436,0,red
184,1_9.2_0_9.2,184_1_9.2_0_9.2,9.2,18.4,ver,1,from,0.018325192,1.453898605,0,red
184,1_9.2_0_9.2,184_1_9.2_0_9.2,9.2,18.4,ver,1,to,-0.024403169,0.995253289,0,red
184,1_9.2_0_9.2,184_1_9.2_0_9.2,9.2,18.4,ver,2,from,0.018666949,1.398432117,0,red
185,0_0.29_1_0.29,185_0_0.29_1_0.29,0.29,0.58,hor,1,from,-0.036022805,1.112483968,0.958158996,NA
185,0_0.29_1_0.29,185_0_0.29_1_0.29,0.29,0.58,hor,3,from,-0.002460775,1.203614079,0.976588629,NA
185,0_0.29_1_0.29,185_0_0.29_1_0.29,0.29,0.58,hor,1,to,-0.013190575,1.177258554,0.933333333,NA
185,0_0.29_1_0.29,185_0_0.29_1_0.29,0.29,0.58,hor,3,to,-0.001388648,1.090037953,0.962328767,NA
185,0_0.29_1_0.29,185_0_0.29_1_0.29,0.29,0.58,hor,2,from,-0.031802891,1.344308075,0.989010989,NA
185,0_0.29_1_0.29,185_0_0.29_1_0.29,0.29,0.58,hor,4,from,-0.044298439,1.220888367,0.979094077,NA
185,0_0.29_1_0.29,185_0_0.29_1_0.29,0.29,0.58,hor,2,to,0.031074893,1.120927324,0.961403509,NA
185,0_0.29_1_0.29,185_0_0.29_1_0.29,0.29,0.58,hor,4,to,0.017493531,1.111034397,0.962711864,NA
185,0_0.29_1_0.29,185_0_0.29_1_0.29,0.29,0.58,hor,5,from,-0.021383244,1.240581965,0.98,NA
185,0_0.29_1_0.29,185_0_0.29_1_0.29,0.29,0.58,hor,5,to,0.030409226,1.16111606,0.938405797,NA
185,0_0.58_1_0.58,185_0_0.58_1_0.58,0.58,1.16,hor,1,from,-0.049756907,1.519848221,0.919354839,NA
185,0_0.58_1_0.58,185_0_0.58_1_0.58,0.58,1.16,hor,1,to,-0.018812608,1.23947713,0.84501845,NA
185,0_0.58_1_0.58,185_0_0.58_1_0.58,0.58,1.16,hor,2,from,-0.08022161,1.536753458,0.959390863,NA
185,0_0.58_1_0.58,185_0_0.58_1_0.58,0.58,1.16,hor,2,to,-0.023590944,1.228238375,0.832460733,NA
185,0_0.58_1_0.58,185_0_0.58_1_0.58,0.58,1.16,hor,4,to,0.003905437,1.263626538,0.846441948,NA
185,0_0.58_1_0.58,185_0_0.58_1_0.58,0.58,1.16,hor,3,from,-0.04862611,1.34628771,0.918660287,NA
185,0_0.58_1_0.58,185_0_0.58_1_0.58,0.58,1.16,hor,5,from,-0.059841529,1.397160674,0.915384615,NA
185,0_0.58_1_0.58,185_0_0.58_1_0.58,0.58,1.16,hor,3,to,0.010498096,0.94134981,0.666666667,NA
185,0_0.58_1_0.58,185_0_0.58_1_0.58,0.58,1.16,hor,5,to,0.000939854,1.123786904,0.872964169,NA
185,0_0.58_1_0.58,185_0_0.58_1_0.58,0.58,1.16,hor,4,from,-0.063965814,1.441218811,0.924,NA
185,0_1.15_1_1.15,185_0_1.15_1_1.15,1.15,2.3,hor,1,from,-0.007143306,1.303771529,0.492805755,NA
185,0_1.15_1_1.15,185_0_1.15_1_1.15,1.15,2.3,hor,1,to,-0.024350798,1.132649721,0.298305085,NA
185,0_1.15_1_1.15,185_0_1.15_1_1.15,1.15,2.3,hor,2,from,-0.000148153,1.229450855,0.45890411,NA
185,0_1.15_1_1.15,185_0_1.15_1_1.15,1.15,2.3,hor,2,to,-0.016628898,1.105498675,0.254807692,NA
185,0_1.15_1_1.15,185_0_1.15_1_1.15,1.15,2.3,hor,3,from,-0.029063472,1.23350826,0.448979592,NA
185,0_1.15_1_1.15,185_0_1.15_1_1.15,1.15,2.3,hor,3,to,-0.01619702,1.107042436,0.27,NA
185,0_1.15_1_1.15,185_0_1.15_1_1.15,1.15,2.3,hor,4,from,-0.028842066,1.297362046,0.517857143,NA
185,0_1.15_1_1.15,185_0_1.15_1_1.15,1.15,2.3,hor,5,to,0.001777317,1.198697608,0.430555556,NA
185,0_1.15_1_1.15,185_0_1.15_1_1.15,1.15,2.3,hor,4,to,0.03311095,1.133329645,0.259136213,NA
185,0_1.15_1_1.15,185_0_1.15_1_1.15,1.15,2.3,hor,5,from,-0.012535049,1.295726881,0.525,NA
185,0_2.3_1_2.3,185_0_2.3_1_2.3,2.3,4.6,hor,1,from,-0.025628902,1.222256194,0,NA
185,0_2.3_1_2.3,185_0_2.3_1_2.3,2.3,4.6,hor,1,to,0.045326567,1.134619863,0,NA
185,0_2.3_1_2.3,185_0_2.3_1_2.3,2.3,4.6,hor,2,from,-0.057536844,1.307320836,0,NA
185,0_2.3_1_2.3,185_0_2.3_1_2.3,2.3,4.6,hor,2,to,0.028651681,1.048410634,0,NA
185,0_2.3_1_2.3,185_0_2.3_1_2.3,2.3,4.6,hor,3,from,-0.002325335,1.383521444,0,NA
185,0_2.3_1_2.3,185_0_2.3_1_2.3,2.3,4.6,hor,3,to,0.005716682,1.112913568,0,NA
185,0_2.3_1_2.3,185_0_2.3_1_2.3,2.3,4.6,hor,4,from,-0.131674822,1.507980466,0,NA
185,0_2.3_1_2.3,185_0_2.3_1_2.3,2.3,4.6,hor,5,from,-0.049933953,1.395203783,0,NA
185,0_2.3_1_2.3,185_0_2.3_1_2.3,2.3,4.6,hor,5,to,0.017895107,1.166389856,0,NA
185,0_4.6_1_4.6,185_0_4.6_1_4.6,4.6,9.2,hor,1,from,-0.016991516,1.21824289,0,NA
185,0_4.6_1_4.6,185_0_4.6_1_4.6,4.6,9.2,hor,1,to,0.001921979,1.135347629,0,NA
185,0_4.6_1_4.6,185_0_4.6_1_4.6,4.6,9.2,hor,2,from,-0.013045953,1.209674462,0,NA
185,0_4.6_1_4.6,185_0_4.6_1_4.6,4.6,9.2,hor,2,to,0.005058768,1.056883885,0,NA
185,0_4.6_1_4.6,185_0_4.6_1_4.6,4.6,9.2,hor,3,from,-0.059714103,1.483757968,0,NA
185,0_4.6_1_4.6,185_0_4.6_1_4.6,4.6,9.2,hor,3,to,-0.061504404,1.183445749,0,NA
185,0_4.6_1_4.6,185_0_4.6_1_4.6,4.6,9.2,hor,4,from,-0.023072108,1.484983487,0,NA
185,0_4.6_1_4.6,185_0_4.6_1_4.6,4.6,9.2,hor,4,to,-0.009145266,1.065883601,0,NA
185,0_4.6_1_4.6,185_0_4.6_1_4.6,4.6,9.2,hor,5,from,-0.009565969,1.309835835,0,NA
185,0_4.6_1_4.6,185_0_4.6_1_4.6,4.6,9.2,hor,5,to,0.02966177,1.016079986,0,NA
185,0_9.2_1_9.2,185_0_9.2_1_9.2,9.2,18.4,hor,4,from,-0.020706066,1.37454935,0,black
185,0_9.2_1_9.2,185_0_9.2_1_9.2,9.2,18.4,hor,1,from,-0.024945577,1.232238974,0,black
185,0_9.2_1_9.2,185_0_9.2_1_9.2,9.2,18.4,hor,5,to,0.095373857,1.000906315,0,black
185,0_9.2_1_9.2,185_0_9.2_1_9.2,9.2,18.4,hor,5,from,-0.029111518,1.299696152,0,black
185,0_9.2_1_9.2,185_0_9.2_1_9.2,9.2,18.4,hor,2,from,-0.051125422,1.222037348,0,black
185,0_9.2_1_9.2,185_0_9.2_1_9.2,9.2,18.4,hor,2,to,0.038934774,1.010038036,0,black
185,0_9.2_1_9.2,185_0_9.2_1_9.2,9.2,18.4,hor,4,to,0.104923447,1.044842494,0,black
185,0_9.2_1_9.2,185_0_9.2_1_9.2,9.2,18.4,hor,1,to,0.062265434,1.055419858,0,black
185,0_9.2_1_9.2,185_0_9.2_1_9.2,9.2,18.4,hor,3,to,0.039182098,1.039557535,0,black
185,0_9.2_1_9.2,185_0_9.2_1_9.2,9.2,18.4,hor,3,from,-0.029926555,1.249039839,0,black
185,1_0.29_0_0.29,185_1_0.29_0_0.29,0.29,0.58,ver,2,to,0.046131974,1.131319245,0.944827586,NA
185,1_0.29_0_0.29,185_1_0.29_0_0.29,0.29,0.58,ver,1,from,0.020577258,1.2414909,0.976351351,NA
185,1_0.29_0_0.29,185_1_0.29_0_0.29,0.29,0.58,ver,3,from,-0.011657485,1.138449833,0.93625498,NA
185,1_0.29_0_0.29,185_1_0.29_0_0.29,0.29,0.58,ver,1,to,0.025942683,1.01787056,0.936877076,NA
185,1_0.29_0_0.29,185_1_0.29_0_0.29,0.29,0.58,ver,3,to,0.041891294,1.193364628,0.936585366,NA
185,1_0.29_0_0.29,185_1_0.29_0_0.29,0.29,0.58,ver,2,from,-0.007331749,1.291702852,0.961267606,NA
185,1_0.29_0_0.29,185_1_0.29_0_0.29,0.29,0.58,ver,4,from,-0.013600561,1.36572347,0.985347985,NA
185,1_0.29_0_0.29,185_1_0.29_0_0.29,0.29,0.58,ver,4,to,0.035359069,1.095493097,0.963087248,NA
185,1_0.29_0_0.29,185_1_0.29_0_0.29,0.29,0.58,ver,5,from,0.010503743,1.272748622,0.972027972,NA
185,1_0.29_0_0.29,185_1_0.29_0_0.29,0.29,0.58,ver,5,to,0.043141286,1.083170637,0.922807018,NA
185,1_0.58_0_0.58,185_1_0.58_0_0.58,0.58,1.16,ver,1,from,-0.012061151,1.168010704,0.870307167,NA
185,1_0.58_0_0.58,185_1_0.58_0_0.58,0.58,1.16,ver,1,to,0.111624165,0.979253124,0.767801858,NA
185,1_0.58_0_0.58,185_1_0.58_0_0.58,0.58,1.16,ver,2,from,0.025998881,1.232179669,0.904929577,NA
185,1_0.58_0_0.58,185_1_0.58_0_0.58,0.58,1.16,ver,4,from,-0.021911731,1.307418288,0.928571429,NA
185,1_0.58_0_0.58,185_1_0.58_0_0.58,0.58,1.16,ver,2,to,0.125010501,1.002996136,0.803738318,NA
185,1_0.58_0_0.58,185_1_0.58_0_0.58,0.58,1.16,ver,4,to,0.042371728,1.065176219,0.820512821,NA
185,1_0.58_0_0.58,185_1_0.58_0_0.58,0.58,1.16,ver,3,from,0.033593663,1.209245744,0.928104575,NA
185,1_0.58_0_0.58,185_1_0.58_0_0.58,0.58,1.16,ver,5,from,0.003946126,1.268668298,0.909090909,NA
185,1_0.58_0_0.58,185_1_0.58_0_0.58,0.58,1.16,ver,3,to,0.061268257,1.226923775,0.873684211,NA
185,1_0.58_0_0.58,185_1_0.58_0_0.58,0.58,1.16,ver,5,to,0.069292341,1.103405762,0.844884488,NA
185,1_1.15_0_1.15,185_1_1.15_0_1.15,1.15,2.3,ver,1,from,0.005737952,1.404407883,0.619771863,NA
185,1_1.15_0_1.15,185_1_1.15_0_1.15,1.15,2.3,ver,1,to,0.11201032,1.092707704,0.196774194,NA
185,1_1.15_0_1.15,185_1_1.15_0_1.15,1.15,2.3,ver,2,from,0.06375208,1.338755412,0.623655914,NA
185,1_1.15_0_1.15,185_1_1.15_0_1.15,1.15,2.3,ver,5,to,0.049333577,1.105638412,0.224832215,NA
185,1_1.15_0_1.15,185_1_1.15_0_1.15,1.15,2.3,ver,2,to,0.086492065,1.169738779,0.366438356,NA
185,1_1.15_0_1.15,185_1_1.15_0_1.15,1.15,2.3,ver,3,from,0.060950056,1.275839904,0.388888889,NA
185,1_1.15_0_1.15,185_1_1.15_0_1.15,1.15,2.3,ver,3,to,0.092055408,1.088511242,0.158415842,NA
185,1_1.15_0_1.15,185_1_1.15_0_1.15,1.15,2.3,ver,4,from,0.045713106,1.412918598,0.669144981,NA
185,1_1.15_0_1.15,185_1_1.15_0_1.15,1.15,2.3,ver,4,to,0.118260335,1.033741961,0.201320132,NA
185,1_1.15_0_1.15,185_1_1.15_0_1.15,1.15,2.3,ver,5,from,0.019259412,1.410392159,0.60311284,NA
185,1_2.3_0_2.3,185_1_2.3_0_2.3,2.3,4.6,ver,1,from,0.053443679,1.216971701,0,NA
185,1_2.3_0_2.3,185_1_2.3_0_2.3,2.3,4.6,ver,1,to,0.093039898,1.067786926,0,NA
185,1_2.3_0_2.3,185_1_2.3_0_2.3,2.3,4.6,ver,2,from,0.024191179,1.283749365,0,NA
185,1_2.3_0_2.3,185_1_2.3_0_2.3,2.3,4.6,ver,2,to,0.092632882,1.109680264,0,NA
185,1_2.3_0_2.3,185_1_2.3_0_2.3,2.3,4.6,ver,3,from,0.077703345,1.324664594,0,NA
185,1_2.3_0_2.3,185_1_2.3_0_2.3,2.3,4.6,ver,3,to,0.086244273,1.13573518,0,NA
185,1_2.3_0_2.3,185_1_2.3_0_2.3,2.3,4.6,ver,4,from,0.061249718,1.238759245,0,NA
185,1_2.3_0_2.3,185_1_2.3_0_2.3,2.3,4.6,ver,4,to,0.07516835,1.212100761,0,NA
185,1_2.3_0_2.3,185_1_2.3_0_2.3,2.3,4.6,ver,5,from,0.049352853,1.290033836,0,NA
185,1_2.3_0_2.3,185_1_2.3_0_2.3,2.3,4.6,ver,5,to,0.049194676,1.177223401,0,NA
185,1_4.6_0_4.6,185_1_4.6_0_4.6,4.6,9.2,ver,1,from,0.046098017,1.190677663,0,NA
185,1_4.6_0_4.6,185_1_4.6_0_4.6,4.6,9.2,ver,1,to,0.112296397,1.010488921,0,NA
185,1_4.6_0_4.6,185_1_4.6_0_4.6,4.6,9.2,ver,2,from,-0.015965304,1.347449578,0,NA
185,1_4.6_0_4.6,185_1_4.6_0_4.6,4.6,9.2,ver,2,to,0.106861157,0.975108873,0,NA
185,1_4.6_0_4.6,185_1_4.6_0_4.6,4.6,9.2,ver,3,from,0.005641929,1.298605501,0,NA
185,1_4.6_0_4.6,185_1_4.6_0_4.6,4.6,9.2,ver,3,to,0.080320974,1.03947432,0,NA
185,1_4.6_0_4.6,185_1_4.6_0_4.6,4.6,9.2,ver,4,from,0.04588945,1.183015388,0,NA
185,1_4.6_0_4.6,185_1_4.6_0_4.6,4.6,9.2,ver,5,to,0.060537027,1.157661774,0,NA
185,1_4.6_0_4.6,185_1_4.6_0_4.6,4.6,9.2,ver,4,to,0.099327633,1.109417499,0,NA
185,1_4.6_0_4.6,185_1_4.6_0_4.6,4.6,9.2,ver,5,from,0.02507494,1.48643922,0,NA
185,1_9.2_0_9.2,185_1_9.2_0_9.2,9.2,18.4,ver,4,to,0.124695532,1.001660335,0,red
185,1_9.2_0_9.2,185_1_9.2_0_9.2,9.2,18.4,ver,5,to,0.091296312,0.948727165,0,red
185,1_9.2_0_9.2,185_1_9.2_0_9.2,9.2,18.4,ver,2,to,0.094228793,0.918435525,0,red
185,1_9.2_0_9.2,185_1_9.2_0_9.2,9.2,18.4,ver,1,from,0.045215031,1.253580893,0,red
185,1_9.2_0_9.2,185_1_9.2_0_9.2,9.2,18.4,ver,2,from,0.050235702,1.215646868,0,red
185,1_9.2_0_9.2,185_1_9.2_0_9.2,9.2,18.4,ver,4,from,0.022136309,1.356669615,0,red
185,1_9.2_0_9.2,185_1_9.2_0_9.2,9.2,18.4,ver,3,from,0.046990838,1.180626384,0,red
185,1_9.2_0_9.2,185_1_9.2_0_9.2,9.2,18.4,ver,3,to,0.108313594,0.871477824,0,red
185,1_9.2_0_9.2,185_1_9.2_0_9.2,9.2,18.4,ver,1,to,0.113523877,0.849334683,0,red
185,1_9.2_0_9.2,185_1_9.2_0_9.2,9.2,18.4,ver,5,from,0.035190077,1.319798464,0,red
186,0_0.29_1_0.29,186_0_0.29_1_0.29,0.29,0.58,hor,1,from,0.005410665,1.763758443,0.979899497,NA
186,0_0.29_1_0.29,186_0_0.29_1_0.29,0.29,0.58,hor,3,from,-0.002236744,1.548503493,0.985714286,NA
186,0_0.29_1_0.29,186_0_0.29_1_0.29,0.29,0.58,hor,1,to,-0.049315836,1.744788538,0.984924623,NA
186,0_0.29_1_0.29,186_0_0.29_1_0.29,0.29,0.58,hor,3,to,-0.035468826,1.763586219,0.973262032,NA
186,0_0.29_1_0.29,186_0_0.29_1_0.29,0.29,0.58,hor,2,from,0.050265401,1.415076706,0.955947137,NA
186,0_0.29_1_0.29,186_0_0.29_1_0.29,0.29,0.58,hor,4,from,0.033578289,1.478541945,0.978723404,NA
186,0_0.29_1_0.29,186_0_0.29_1_0.29,0.29,0.58,hor,2,to,0.003168687,1.649330117,0.979899497,NA
186,0_0.29_1_0.29,186_0_0.29_1_0.29,0.29,0.58,hor,4,to,-0.042921152,1.825455113,0.97826087,NA
186,0_0.29_1_0.29,186_0_0.29_1_0.29,0.29,0.58,hor,5,from,0.014425123,1.710128884,0.965686275,NA
186,0_0.29_1_0.29,186_0_0.29_1_0.29,0.29,0.58,hor,5,to,-0.009918236,1.594250639,0.950980392,NA
186,0_0.58_1_0.58,186_0_0.58_1_0.58,0.58,1.16,hor,1,from,-0.020230625,1.373988626,0.797413793,NA
186,0_0.58_1_0.58,186_0_0.58_1_0.58,0.58,1.16,hor,1,to,-0.019603368,1.395440356,0.75,NA
186,0_0.58_1_0.58,186_0_0.58_1_0.58,0.58,1.16,hor,2,from,-0.018327708,1.403341966,0.834710744,NA
186,0_0.58_1_0.58,186_0_0.58_1_0.58,0.58,1.16,hor,2,to,-0.05192403,1.72208023,0.876923077,NA
186,0_0.58_1_0.58,186_0_0.58_1_0.58,0.58,1.16,hor,4,to,-0.021568594,1.725313763,0.857142857,NA
186,0_0.58_1_0.58,186_0_0.58_1_0.58,0.58,1.16,hor,3,from,-0.047032067,1.24867005,0.789915966,NA
186,0_0.58_1_0.58,186_0_0.58_1_0.58,0.58,1.16,hor,5,to,-0.021890689,1.788418082,0.877659574,NA
186,0_0.58_1_0.58,186_0_0.58_1_0.58,0.58,1.16,hor,5,from,0.027265584,1.451376355,0.828828829,NA
186,0_0.58_1_0.58,186_0_0.58_1_0.58,0.58,1.16,hor,3,to,0.047142166,1.481640086,0.801470588,NA
186,0_0.58_1_0.58,186_0_0.58_1_0.58,0.58,1.16,hor,4,from,0.012547265,1.534539641,0.840182648,NA
186,0_1.15_1_1.15,186_0_1.15_1_1.15,1.15,2.3,hor,1,from,-0.054675457,1.343243751,0.516304348,NA
186,0_1.15_1_1.15,186_0_1.15_1_1.15,1.15,2.3,hor,1,to,0.019008153,1.663490888,0.627906977,NA
186,0_1.15_1_1.15,186_0_1.15_1_1.15,1.15,2.3,hor,2,from,-0.06554474,1.192772357,0.365313653,NA
186,0_1.15_1_1.15,186_0_1.15_1_1.15,1.15,2.3,hor,2,to,-0.083106032,0.98049212,0.233552632,NA
186,0_1.15_1_1.15,186_0_1.15_1_1.15,1.15,2.3,hor,3,from,-0.040542353,1.323486912,0.439130435,NA
186,0_1.15_1_1.15,186_0_1.15_1_1.15,1.15,2.3,hor,4,from,-0.065133116,1.287876564,0.476595745,NA
186,0_1.15_1_1.15,186_0_1.15_1_1.15,1.15,2.3,hor,4,to,-0.025678939,1.910584044,0.720670391,NA
186,0_1.15_1_1.15,186_0_1.15_1_1.15,1.15,2.3,hor,5,to,-0.046225818,2.089460874,0.761904762,NA
186,0_1.15_1_1.15,186_0_1.15_1_1.15,1.15,2.3,hor,5,from,-0.000315616,1.517949881,0.615740741,NA
186,0_2.3_1_2.3,186_0_2.3_1_2.3,2.3,4.6,hor,1,from,0.018015609,1.579692878,0.014354067,NA
186,0_2.3_1_2.3,186_0_2.3_1_2.3,2.3,4.6,hor,1,to,0.00913358,1.358420708,0.023696682,NA
186,0_2.3_1_2.3,186_0_2.3_1_2.3,2.3,4.6,hor,2,from,-0.00134666,1.592019382,0.057692308,NA
186,0_2.3_1_2.3,186_0_2.3_1_2.3,2.3,4.6,hor,2,to,0.019158656,1.835806453,0.102857143,NA
186,0_2.3_1_2.3,186_0_2.3_1_2.3,2.3,4.6,hor,3,from,-0.029973473,1.403850585,0,NA
186,0_2.3_1_2.3,186_0_2.3_1_2.3,2.3,4.6,hor,3,to,0.037487816,1.615535697,0,NA
186,0_2.3_1_2.3,186_0_2.3_1_2.3,2.3,4.6,hor,4,from,0.004260923,1.365960069,0,NA
186,0_2.3_1_2.3,186_0_2.3_1_2.3,2.3,4.6,hor,4,to,0.019296489,1.791748052,0.099447514,NA
186,0_2.3_1_2.3,186_0_2.3_1_2.3,2.3,4.6,hor,5,from,-0.003095961,1.474615077,0,NA
186,0_2.3_1_2.3,186_0_2.3_1_2.3,2.3,4.6,hor,5,to,0.068611739,1.74577777,0.103825137,NA
186,0_4.6_1_4.6,186_0_4.6_1_4.6,4.6,9.2,hor,1,from,-0.017222959,1.433450708,0,NA
186,0_4.6_1_4.6,186_0_4.6_1_4.6,4.6,9.2,hor,1,to,-0.000512856,1.441796278,0,NA
186,0_4.6_1_4.6,186_0_4.6_1_4.6,4.6,9.2,hor,2,from,-0.01532409,1.378375681,0,NA
186,0_4.6_1_4.6,186_0_4.6_1_4.6,4.6,9.2,hor,2,to,0.046296963,1.719459929,0,NA
186,0_4.6_1_4.6,186_0_4.6_1_4.6,4.6,9.2,hor,3,from,-0.007362489,1.479428306,0,NA
186,0_4.6_1_4.6,186_0_4.6_1_4.6,4.6,9.2,hor,3,to,-0.016300447,1.71789686,0,NA
186,0_4.6_1_4.6,186_0_4.6_1_4.6,4.6,9.2,hor,4,from,0.00107346,1.475412018,0,NA
186,0_4.6_1_4.6,186_0_4.6_1_4.6,4.6,9.2,hor,4,to,0.019847722,1.791042832,0,NA
186,0_4.6_1_4.6,186_0_4.6_1_4.6,4.6,9.2,hor,5,from,0.036893403,1.588985914,0,NA
186,0_4.6_1_4.6,186_0_4.6_1_4.6,4.6,9.2,hor,5,to,0.037165283,1.817447193,0,NA
186,0_9.2_1_9.2,186_0_9.2_1_9.2,9.2,18.4,hor,1,from,0.027286124,1.417666511,0,black
186,0_9.2_1_9.2,186_0_9.2_1_9.2,9.2,18.4,hor,4,to,0.057226871,1.618551961,0,black
186,0_9.2_1_9.2,186_0_9.2_1_9.2,9.2,18.4,hor,5,from,0.034679168,1.404173214,0,black
186,0_9.2_1_9.2,186_0_9.2_1_9.2,9.2,18.4,hor,1,to,0.065508602,1.790855584,0,black
186,0_9.2_1_9.2,186_0_9.2_1_9.2,9.2,18.4,hor,2,to,0.037031257,1.735554222,0,black
186,0_9.2_1_9.2,186_0_9.2_1_9.2,9.2,18.4,hor,2,from,0.020884962,1.551310129,0,black
186,0_9.2_1_9.2,186_0_9.2_1_9.2,9.2,18.4,hor,4,from,0.034594725,1.517757016,0,black
186,0_9.2_1_9.2,186_0_9.2_1_9.2,9.2,18.4,hor,3,to,0.05306757,1.616595214,0,black
186,0_9.2_1_9.2,186_0_9.2_1_9.2,9.2,18.4,hor,5,to,0.001671304,1.523323165,0,black
186,0_9.2_1_9.2,186_0_9.2_1_9.2,9.2,18.4,hor,3,from,0.033715773,1.55278805,0,black
186,1_0.29_0_0.29,186_1_0.29_0_0.29,0.29,0.58,ver,2,to,0.022961705,1.254830896,0.960474308,NA
186,1_0.29_0_0.29,186_1_0.29_0_0.29,0.29,0.58,ver,1,from,-0.008135555,1.326214564,0.961702128,NA
186,1_0.29_0_0.29,186_1_0.29_0_0.29,0.29,0.58,ver,3,from,0.037607725,1.376464027,0.969565217,NA
186,1_0.29_0_0.29,186_1_0.29_0_0.29,0.29,0.58,ver,1,to,0.060282688,1.249639337,0.971193416,NA
186,1_0.29_0_0.29,186_1_0.29_0_0.29,0.29,0.58,ver,3,to,0.074098231,1.339483105,0.965517241,NA
186,1_0.29_0_0.29,186_1_0.29_0_0.29,0.29,0.58,ver,2,from,0.041258433,1.508259458,0.986607143,NA
186,1_0.29_0_0.29,186_1_0.29_0_0.29,0.29,0.58,ver,4,from,0.029460438,1.33561349,0.964,NA
186,1_0.29_0_0.29,186_1_0.29_0_0.29,0.29,0.58,ver,4,to,0.047781745,1.332914749,0.947580645,NA
186,1_0.29_0_0.29,186_1_0.29_0_0.29,0.29,0.58,ver,5,from,0.056359755,1.42369705,0.973684211,NA
186,1_0.29_0_0.29,186_1_0.29_0_0.29,0.29,0.58,ver,5,to,0.055890609,1.344121831,0.977477477,NA
186,1_0.58_0_0.58,186_1_0.58_0_0.58,0.58,1.16,ver,1,from,0.040509039,1.581433615,0.823809524,NA
186,1_0.58_0_0.58,186_1_0.58_0_0.58,0.58,1.16,ver,1,to,0.046841327,1.627165577,0.897058824,NA
186,1_0.58_0_0.58,186_1_0.58_0_0.58,0.58,1.16,ver,2,from,0.007327518,1.380726008,0.801652893,NA
186,1_0.58_0_0.58,186_1_0.58_0_0.58,0.58,1.16,ver,4,from,0.002121211,1.738653389,0.882926829,NA
186,1_0.58_0_0.58,186_1_0.58_0_0.58,0.58,1.16,ver,2,to,0.032529644,1.841612772,0.857142857,NA
186,1_0.58_0_0.58,186_1_0.58_0_0.58,0.58,1.16,ver,4,to,0.028290081,1.742443164,0.858638743,NA
