birdID,treatmentID,bird.treatment.block,walls.stripe.size,left.grating.orientation,H.grating.period,V.grating.period,replicate,to.from.feeder,avg.y.position,avg.x.velocity,top.black.red
199,0_1.15_1_1.15_0_0,199_0_1.15_1_1.15_0_0,H 1.15 cm V 1.15 cm,hor,2.3,2.3,4,to,-0.022200457,1.744528311,NA
199,0_1.15_1_1.15_0_0,199_0_1.15_1_1.15_0_0,H 1.15 cm V 1.15 cm,hor,2.3,2.3,5,from,-0.041656554,1.644135837,NA
199,0_1.15_1_1.15_0_0,199_0_1.15_1_1.15_0_0,H 1.15 cm V 1.15 cm,hor,2.3,2.3,3,to,0.009982548,1.822111168,NA
199,0_1.15_1_1.15_0_0,199_0_1.15_1_1.15_0_0,H 1.15 cm V 1.15 cm,hor,2.3,2.3,4,from,0.051818812,1.5524869,NA
199,0_1.15_1_9.2_0_0,199_0_1.15_1_9.2_0_0,H 1.15 cm V 9.2 cm,hor,2.3,18.4,1,from,-0.02850711,1.446512342,NA
199,0_1.15_1_9.2_0_0,199_0_1.15_1_9.2_0_0,H 1.15 cm V 9.2 cm,hor,2.3,18.4,1,to,-0.080363458,1.516582615,NA
199,0_1.15_1_9.2_0_0,199_0_1.15_1_9.2_0_0,H 1.15 cm V 9.2 cm,hor,2.3,18.4,2,to,-0.094090669,1.337113259,NA
199,0_1.15_1_9.2_0_0,199_0_1.15_1_9.2_0_0,H 1.15 cm V 9.2 cm,hor,2.3,18.4,3,from,-0.030158371,1.476683335,NA
199,0_1.15_1_9.2_0_0,199_0_1.15_1_9.2_0_0,H 1.15 cm V 9.2 cm,hor,2.3,18.4,2,from,-0.022149554,1.229824092,NA
199,0_1.15_1_9.2_0_0,199_0_1.15_1_9.2_0_0,H 1.15 cm V 9.2 cm,hor,2.3,18.4,3,to,-0.080764927,1.600233751,NA
199,0_1.15_1_9.2_0_0,199_0_1.15_1_9.2_0_0,H 1.15 cm V 9.2 cm,hor,2.3,18.4,4,from,-0.054410737,1.527488584,NA
199,0_1.15_1_9.2_0_0,199_0_1.15_1_9.2_0_0,H 1.15 cm V 9.2 cm,hor,2.3,18.4,4,to,-0.134291754,1.345603894,NA
199,0_1.15_1_9.2_0_0,199_0_1.15_1_9.2_0_0,H 1.15 cm V 9.2 cm,hor,2.3,18.4,5,from,-0.022702638,1.919858967,NA
199,0_9.2_1_1.15_0_0,199_0_9.2_1_1.15_0_0,H 9.2 cm V 1.15 cm,hor,18.4,2.3,4,to,0.130131553,1.604372019,red
199,0_9.2_1_1.15_0_0,199_0_9.2_1_1.15_0_0,H 9.2 cm V 1.15 cm,hor,18.4,2.3,3,from,-0.002565269,1.475427591,red
199,0_9.2_1_1.15_0_0,199_0_9.2_1_1.15_0_0,H 9.2 cm V 1.15 cm,hor,18.4,2.3,1,from,0.086234889,1.606364964,red
199,0_9.2_1_1.15_0_0,199_0_9.2_1_1.15_0_0,H 9.2 cm V 1.15 cm,hor,18.4,2.3,2,to,0.040897539,1.519368266,red
199,0_9.2_1_1.15_0_0,199_0_9.2_1_1.15_0_0,H 9.2 cm V 1.15 cm,hor,18.4,2.3,4,from,0.040664447,1.720783667,red
199,0_9.2_1_1.15_0_0,199_0_9.2_1_1.15_0_0,H 9.2 cm V 1.15 cm,hor,18.4,2.3,2,from,-0.000286726,1.718999459,red
199,0_9.2_1_1.15_0_0,199_0_9.2_1_1.15_0_0,H 9.2 cm V 1.15 cm,hor,18.4,2.3,3,to,0.04584634,1.558877622,red
199,0_9.2_1_1.15_0_0,199_0_9.2_1_1.15_0_0,H 9.2 cm V 1.15 cm,hor,18.4,2.3,1,to,0.018693319,1.580336107,red
199,0_9.2_1_9.2_0_0,199_0_9.2_1_9.2_0_0,H 9.2 cm V 9.2 cm,hor,18.4,18.4,3,to,0.054504201,1.417011439,red
199,0_9.2_1_9.2_0_0,199_0_9.2_1_9.2_0_0,H 9.2 cm V 9.2 cm,hor,18.4,18.4,5,to,0.061770393,1.585624698,red
199,0_9.2_1_9.2_0_0,199_0_9.2_1_9.2_0_0,H 9.2 cm V 9.2 cm,hor,18.4,18.4,3,from,-0.018552459,1.850247044,red
199,0_9.2_1_9.2_0_0,199_0_9.2_1_9.2_0_0,H 9.2 cm V 9.2 cm,hor,18.4,18.4,4,from,0.009200966,1.34942207,red
199,0_9.2_1_9.2_0_0,199_0_9.2_1_9.2_0_0,H 9.2 cm V 9.2 cm,hor,18.4,18.4,1,to,0.032698672,1.612904289,red
199,0_9.2_1_9.2_0_0,199_0_9.2_1_9.2_0_0,H 9.2 cm V 9.2 cm,hor,18.4,18.4,4,to,0.062130255,1.41138488,red
199,0_9.2_1_9.2_0_0,199_0_9.2_1_9.2_0_0,H 9.2 cm V 9.2 cm,hor,18.4,18.4,5,from,0.042702018,1.476333111,red
199,0_9.2_1_9.2_0_0,199_0_9.2_1_9.2_0_0,H 9.2 cm V 9.2 cm,hor,18.4,18.4,1,from,0.044275622,1.359042184,red
199,0_9.2_1_9.2_0_0,199_0_9.2_1_9.2_0_0,H 9.2 cm V 9.2 cm,hor,18.4,18.4,2,to,0.026539662,1.379666568,red
199,0_9.2_1_9.2_0_0,199_0_9.2_1_9.2_0_0,H 9.2 cm V 9.2 cm,hor,18.4,18.4,2,from,0.011150091,1.555798495,red
199,1_1.15_0_1.15_0_0,199_1_1.15_0_1.15_0_0,H 1.15 cm V 1.15 cm,ver,2.3,2.3,1,from,0.042857527,1.525784134,NA
199,1_1.15_0_1.15_0_0,199_1_1.15_0_1.15_0_0,H 1.15 cm V 1.15 cm,ver,2.3,2.3,1,to,0.065570495,1.437862331,NA
199,1_1.15_0_1.15_0_0,199_1_1.15_0_1.15_0_0,H 1.15 cm V 1.15 cm,ver,2.3,2.3,3,from,0.049887597,1.614600738,NA
199,1_1.15_0_1.15_0_0,199_1_1.15_0_1.15_0_0,H 1.15 cm V 1.15 cm,ver,2.3,2.3,2,to,0.080639638,1.561280535,NA
199,1_1.15_0_1.15_0_0,199_1_1.15_0_1.15_0_0,H 1.15 cm V 1.15 cm,ver,2.3,2.3,4,from,0.060174567,1.526049186,NA
199,1_1.15_0_1.15_0_0,199_1_1.15_0_1.15_0_0,H 1.15 cm V 1.15 cm,ver,2.3,2.3,5,to,0.068606791,1.54822435,NA
199,1_1.15_0_1.15_0_0,199_1_1.15_0_1.15_0_0,H 1.15 cm V 1.15 cm,ver,2.3,2.3,5,from,0.010893688,1.601401136,NA
199,1_1.15_0_1.15_0_0,199_1_1.15_0_1.15_0_0,H 1.15 cm V 1.15 cm,ver,2.3,2.3,3,to,0.079898566,1.582868649,NA
199,1_1.15_0_1.15_0_0,199_1_1.15_0_1.15_0_0,H 1.15 cm V 1.15 cm,ver,2.3,2.3,4,to,0.069755194,1.441437384,NA
199,1_1.15_0_9.2_0_0,199_1_1.15_0_9.2_0_0,H 9.2 cm V 1.15 cm,ver,18.4,2.3,3,from,-0.00866678,1.668368281,red
199,1_1.15_0_9.2_0_0,199_1_1.15_0_9.2_0_0,H 9.2 cm V 1.15 cm,ver,18.4,2.3,3,to,0.021792146,1.461851565,red
199,1_1.15_0_9.2_0_0,199_1_1.15_0_9.2_0_0,H 9.2 cm V 1.15 cm,ver,18.4,2.3,1,from,0.029501221,1.508411637,red
199,1_1.15_0_9.2_0_0,199_1_1.15_0_9.2_0_0,H 9.2 cm V 1.15 cm,ver,18.4,2.3,1,to,0.023509405,1.327616681,red
199,1_1.15_0_9.2_0_0,199_1_1.15_0_9.2_0_0,H 9.2 cm V 1.15 cm,ver,18.4,2.3,4,to,0.019044389,1.325609809,red
199,1_1.15_0_9.2_0_0,199_1_1.15_0_9.2_0_0,H 9.2 cm V 1.15 cm,ver,18.4,2.3,4,from,0.007613302,1.527245872,red
199,1_1.15_0_9.2_0_0,199_1_1.15_0_9.2_0_0,H 9.2 cm V 1.15 cm,ver,18.4,2.3,2,to,0.042080772,1.375729184,red
199,1_1.15_0_9.2_0_0,199_1_1.15_0_9.2_0_0,H 9.2 cm V 1.15 cm,ver,18.4,2.3,2,from,-0.000592968,1.398871789,red
199,1_1.15_0_9.2_0_0,199_1_1.15_0_9.2_0_0,H 9.2 cm V 1.15 cm,ver,18.4,2.3,5,from,-0.036302133,1.580947514,red
199,1_1.15_0_9.2_0_0,199_1_1.15_0_9.2_0_0,H 9.2 cm V 1.15 cm,ver,18.4,2.3,5,to,0.004808594,1.458161313,red
199,1_9.2_0_1.15_0_0,199_1_9.2_0_1.15_0_0,H 1.15 cm V 9.2 cm,ver,2.3,18.4,2,from,0.036717317,1.616301859,NA
199,1_9.2_0_1.15_0_0,199_1_9.2_0_1.15_0_0,H 1.15 cm V 9.2 cm,ver,2.3,18.4,1,from,0.04326807,1.463740553,NA
199,1_9.2_0_1.15_0_0,199_1_9.2_0_1.15_0_0,H 1.15 cm V 9.2 cm,ver,2.3,18.4,2,to,0.070134019,1.691062767,NA
199,1_9.2_0_1.15_0_0,199_1_9.2_0_1.15_0_0,H 1.15 cm V 9.2 cm,ver,2.3,18.4,1,to,0.023739444,1.688796026,NA
199,1_9.2_0_1.15_0_0,199_1_9.2_0_1.15_0_0,H 1.15 cm V 9.2 cm,ver,2.3,18.4,3,from,0.026336189,1.620310015,NA
199,1_9.2_0_1.15_0_0,199_1_9.2_0_1.15_0_0,H 1.15 cm V 9.2 cm,ver,2.3,18.4,5,to,0.068835154,2.022615178,NA
199,1_9.2_0_1.15_0_0,199_1_9.2_0_1.15_0_0,H 1.15 cm V 9.2 cm,ver,2.3,18.4,3,to,0.00353856,1.594824498,NA
199,1_9.2_0_1.15_0_0,199_1_9.2_0_1.15_0_0,H 1.15 cm V 9.2 cm,ver,2.3,18.4,4,from,-0.010263457,1.666122501,NA
199,1_9.2_0_1.15_0_0,199_1_9.2_0_1.15_0_0,H 1.15 cm V 9.2 cm,ver,2.3,18.4,5,from,0.006792747,1.722797417,NA
199,1_9.2_0_1.15_0_0,199_1_9.2_0_1.15_0_0,H 1.15 cm V 9.2 cm,ver,2.3,18.4,4,to,0.051860954,1.603282884,NA
199,1_9.2_0_9.2_0_0,199_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,4,to,0.039752751,1.749322246,black
199,1_9.2_0_9.2_0_0,199_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,3,to,0.058532204,1.375237726,black
199,1_9.2_0_9.2_0_0,199_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,3,from,0.004899171,1.723825888,black
199,1_9.2_0_9.2_0_0,199_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,2,from,0.002408961,1.401535536,black
199,1_9.2_0_9.2_0_0,199_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,4,from,0.009846702,1.563450839,black
199,1_9.2_0_9.2_0_0,199_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,5,from,0.011134161,1.459320023,black
199,1_9.2_0_9.2_0_0,199_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,1,from,0.048621872,1.532207691,black
199,1_9.2_0_9.2_0_0,199_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,5,to,0.050866275,1.66699539,black
199,1_9.2_0_9.2_0_0,199_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,2,to,0.046774049,1.448220014,black
199,1_9.2_0_9.2_0_0,199_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,1,to,0.031289635,1.409321619,black
201,0_1.15_1_1.15_0_0,201_0_1.15_1_1.15_0_0,H 1.15 cm V 1.15 cm,hor,2.3,2.3,1,from,-0.081810587,1.886733769,NA
201,0_1.15_1_1.15_0_0,201_0_1.15_1_1.15_0_0,H 1.15 cm V 1.15 cm,hor,2.3,2.3,1,to,-0.101144378,1.690885843,NA
201,0_1.15_1_1.15_0_0,201_0_1.15_1_1.15_0_0,H 1.15 cm V 1.15 cm,hor,2.3,2.3,2,from,-0.115448406,1.962750152,NA
201,0_1.15_1_1.15_0_0,201_0_1.15_1_1.15_0_0,H 1.15 cm V 1.15 cm,hor,2.3,2.3,2,to,-0.173018972,1.751171096,NA
201,0_1.15_1_1.15_0_0,201_0_1.15_1_1.15_0_0,H 1.15 cm V 1.15 cm,hor,2.3,2.3,3,from,-0.071530868,1.449132077,NA
201,0_1.15_1_1.15_0_0,201_0_1.15_1_1.15_0_0,H 1.15 cm V 1.15 cm,hor,2.3,2.3,3,to,-0.12123974,1.471759737,NA
201,0_1.15_1_1.15_0_0,201_0_1.15_1_1.15_0_0,H 1.15 cm V 1.15 cm,hor,2.3,2.3,5,to,-0.093459012,1.614763174,NA
201,0_1.15_1_1.15_0_0,201_0_1.15_1_1.15_0_0,H 1.15 cm V 1.15 cm,hor,2.3,2.3,4,from,-0.043182203,1.766206751,NA
201,0_1.15_1_1.15_0_0,201_0_1.15_1_1.15_0_0,H 1.15 cm V 1.15 cm,hor,2.3,2.3,4,to,-0.153043035,1.6519178,NA
201,0_1.15_1_1.15_0_0,201_0_1.15_1_1.15_0_0,H 1.15 cm V 1.15 cm,hor,2.3,2.3,5,from,-0.088736533,1.975867737,NA
201,0_1.15_1_9.2_0_0,201_0_1.15_1_9.2_0_0,H 1.15 cm V 9.2 cm,hor,2.3,18.4,1,from,-0.083883295,2.575058416,NA
201,0_1.15_1_9.2_0_0,201_0_1.15_1_9.2_0_0,H 1.15 cm V 9.2 cm,hor,2.3,18.4,2,to,-0.169461741,2.136818114,NA
201,0_1.15_1_9.2_0_0,201_0_1.15_1_9.2_0_0,H 1.15 cm V 9.2 cm,hor,2.3,18.4,1,to,-0.164275301,1.719370792,NA
201,0_1.15_1_9.2_0_0,201_0_1.15_1_9.2_0_0,H 1.15 cm V 9.2 cm,hor,2.3,18.4,3,from,-0.052471776,2.294095949,NA
201,0_1.15_1_9.2_0_0,201_0_1.15_1_9.2_0_0,H 1.15 cm V 9.2 cm,hor,2.3,18.4,4,from,-0.037034124,1.95383089,NA
201,0_1.15_1_9.2_0_0,201_0_1.15_1_9.2_0_0,H 1.15 cm V 9.2 cm,hor,2.3,18.4,2,from,-0.022232724,2.031152939,NA
201,0_1.15_1_9.2_0_0,201_0_1.15_1_9.2_0_0,H 1.15 cm V 9.2 cm,hor,2.3,18.4,5,from,-0.049569865,2.264175525,NA
201,0_1.15_1_9.2_0_0,201_0_1.15_1_9.2_0_0,H 1.15 cm V 9.2 cm,hor,2.3,18.4,3,to,-0.155350099,1.835607188,NA
201,0_1.15_1_9.2_0_0,201_0_1.15_1_9.2_0_0,H 1.15 cm V 9.2 cm,hor,2.3,18.4,4,to,-0.118738102,1.804032671,NA
201,0_1.15_1_9.2_0_0,201_0_1.15_1_9.2_0_0,H 1.15 cm V 9.2 cm,hor,2.3,18.4,5,to,-0.133419788,1.731950351,NA
201,0_9.2_1_1.15_0_0,201_0_9.2_1_1.15_0_0,H 9.2 cm V 1.15 cm,hor,18.4,2.3,3,from,-0.002633134,2.165778167,black
201,0_9.2_1_1.15_0_0,201_0_9.2_1_1.15_0_0,H 9.2 cm V 1.15 cm,hor,18.4,2.3,4,to,-0.066842375,1.346860364,black
201,0_9.2_1_1.15_0_0,201_0_9.2_1_1.15_0_0,H 9.2 cm V 1.15 cm,hor,18.4,2.3,4,from,-0.060775063,1.804831769,black
201,0_9.2_1_1.15_0_0,201_0_9.2_1_1.15_0_0,H 9.2 cm V 1.15 cm,hor,18.4,2.3,1,from,-0.074558776,2.013847517,black
201,0_9.2_1_1.15_0_0,201_0_9.2_1_1.15_0_0,H 9.2 cm V 1.15 cm,hor,18.4,2.3,2,from,3.27E-05,1.993575458,black
201,0_9.2_1_1.15_0_0,201_0_9.2_1_1.15_0_0,H 9.2 cm V 1.15 cm,hor,18.4,2.3,2,to,-0.027024346,1.550701436,black
201,0_9.2_1_1.15_0_0,201_0_9.2_1_1.15_0_0,H 9.2 cm V 1.15 cm,hor,18.4,2.3,5,to,-0.060793108,1.50575254,black
201,0_9.2_1_1.15_0_0,201_0_9.2_1_1.15_0_0,H 9.2 cm V 1.15 cm,hor,18.4,2.3,3,to,-0.060724206,1.85719318,black
201,0_9.2_1_1.15_0_0,201_0_9.2_1_1.15_0_0,H 9.2 cm V 1.15 cm,hor,18.4,2.3,1,to,-0.130782328,1.618285294,black
201,0_9.2_1_1.15_0_0,201_0_9.2_1_1.15_0_0,H 9.2 cm V 1.15 cm,hor,18.4,2.3,5,from,-0.077352546,1.976512867,black
201,0_9.2_1_9.2_0_0,201_0_9.2_1_9.2_0_0,H 9.2 cm V 9.2 cm,hor,18.4,18.4,5,from,0.028135675,2.111504871,black
201,0_9.2_1_9.2_0_0,201_0_9.2_1_9.2_0_0,H 9.2 cm V 9.2 cm,hor,18.4,18.4,3,to,-0.047117546,1.446660621,black
201,0_9.2_1_9.2_0_0,201_0_9.2_1_9.2_0_0,H 9.2 cm V 9.2 cm,hor,18.4,18.4,4,from,0.078303671,2.234610324,black
201,0_9.2_1_9.2_0_0,201_0_9.2_1_9.2_0_0,H 9.2 cm V 9.2 cm,hor,18.4,18.4,1,to,-0.091849686,1.44355119,black
201,0_9.2_1_9.2_0_0,201_0_9.2_1_9.2_0_0,H 9.2 cm V 9.2 cm,hor,18.4,18.4,1,from,0.024076812,1.840023341,black
201,0_9.2_1_9.2_0_0,201_0_9.2_1_9.2_0_0,H 9.2 cm V 9.2 cm,hor,18.4,18.4,4,to,0.026421558,1.430807679,black
201,0_9.2_1_9.2_0_0,201_0_9.2_1_9.2_0_0,H 9.2 cm V 9.2 cm,hor,18.4,18.4,2,to,-0.066631991,1.546231145,black
201,0_9.2_1_9.2_0_0,201_0_9.2_1_9.2_0_0,H 9.2 cm V 9.2 cm,hor,18.4,18.4,3,from,0.044363797,2.048848715,black
201,0_9.2_1_9.2_0_0,201_0_9.2_1_9.2_0_0,H 9.2 cm V 9.2 cm,hor,18.4,18.4,5,to,0.003990288,1.529381635,black
201,0_9.2_1_9.2_0_0,201_0_9.2_1_9.2_0_0,H 9.2 cm V 9.2 cm,hor,18.4,18.4,2,from,-0.02855524,2.022078898,black
201,1_1.15_0_1.15_0_0,201_1_1.15_0_1.15_0_0,H 1.15 cm V 1.15 cm,ver,2.3,2.3,1,from,0.059449653,1.438631025,NA
201,1_1.15_0_1.15_0_0,201_1_1.15_0_1.15_0_0,H 1.15 cm V 1.15 cm,ver,2.3,2.3,1,to,0.091891677,1.414261774,NA
201,1_1.15_0_1.15_0_0,201_1_1.15_0_1.15_0_0,H 1.15 cm V 1.15 cm,ver,2.3,2.3,2,from,0.065807149,1.704639539,NA
201,1_1.15_0_1.15_0_0,201_1_1.15_0_1.15_0_0,H 1.15 cm V 1.15 cm,ver,2.3,2.3,4,from,0.090329018,1.573139385,NA
201,1_1.15_0_1.15_0_0,201_1_1.15_0_1.15_0_0,H 1.15 cm V 1.15 cm,ver,2.3,2.3,2,to,0.079873521,1.478458195,NA
201,1_1.15_0_1.15_0_0,201_1_1.15_0_1.15_0_0,H 1.15 cm V 1.15 cm,ver,2.3,2.3,5,to,0.123350323,1.490402343,NA
201,1_1.15_0_1.15_0_0,201_1_1.15_0_1.15_0_0,H 1.15 cm V 1.15 cm,ver,2.3,2.3,3,from,0.091439329,1.690894048,NA
201,1_1.15_0_1.15_0_0,201_1_1.15_0_1.15_0_0,H 1.15 cm V 1.15 cm,ver,2.3,2.3,4,to,0.096411906,1.57263356,NA
201,1_1.15_0_1.15_0_0,201_1_1.15_0_1.15_0_0,H 1.15 cm V 1.15 cm,ver,2.3,2.3,3,to,0.045515584,1.517914869,NA
201,1_1.15_0_1.15_0_0,201_1_1.15_0_1.15_0_0,H 1.15 cm V 1.15 cm,ver,2.3,2.3,5,from,0.08635281,1.633258657,NA
201,1_1.15_0_9.2_0_0,201_1_1.15_0_9.2_0_0,H 9.2 cm V 1.15 cm,ver,18.4,2.3,3,to,0.037079601,1.277435582,black
201,1_1.15_0_9.2_0_0,201_1_1.15_0_9.2_0_0,H 9.2 cm V 1.15 cm,ver,18.4,2.3,2,to,0.018067962,1.126134718,black
201,1_1.15_0_9.2_0_0,201_1_1.15_0_9.2_0_0,H 9.2 cm V 1.15 cm,ver,18.4,2.3,1,from,-0.012948947,1.415909878,black
201,1_1.15_0_9.2_0_0,201_1_1.15_0_9.2_0_0,H 9.2 cm V 1.15 cm,ver,18.4,2.3,5,from,0.014145592,1.879691629,black
201,1_1.15_0_9.2_0_0,201_1_1.15_0_9.2_0_0,H 9.2 cm V 1.15 cm,ver,18.4,2.3,3,from,0.020954977,1.694010156,black
201,1_1.15_0_9.2_0_0,201_1_1.15_0_9.2_0_0,H 9.2 cm V 1.15 cm,ver,18.4,2.3,2,from,0.039115303,1.642779988,black
201,1_1.15_0_9.2_0_0,201_1_1.15_0_9.2_0_0,H 9.2 cm V 1.15 cm,ver,18.4,2.3,1,to,0.044652297,1.23198175,black
201,1_1.15_0_9.2_0_0,201_1_1.15_0_9.2_0_0,H 9.2 cm V 1.15 cm,ver,18.4,2.3,4,to,0.06179644,1.469410065,black
201,1_1.15_0_9.2_0_0,201_1_1.15_0_9.2_0_0,H 9.2 cm V 1.15 cm,ver,18.4,2.3,5,to,0.047503495,1.27792574,black
201,1_1.15_0_9.2_0_0,201_1_1.15_0_9.2_0_0,H 9.2 cm V 1.15 cm,ver,18.4,2.3,4,from,-0.026195711,2.13766157,black
201,1_9.2_0_1.15_0_0,201_1_9.2_0_1.15_0_0,H 1.15 cm V 9.2 cm,ver,2.3,18.4,2,from,0.069787448,1.976559761,NA
201,1_9.2_0_1.15_0_0,201_1_9.2_0_1.15_0_0,H 1.15 cm V 9.2 cm,ver,2.3,18.4,1,from,0.02091735,2.146041473,NA
201,1_9.2_0_1.15_0_0,201_1_9.2_0_1.15_0_0,H 1.15 cm V 9.2 cm,ver,2.3,18.4,2,to,0.033455712,1.841874642,NA
201,1_9.2_0_1.15_0_0,201_1_9.2_0_1.15_0_0,H 1.15 cm V 9.2 cm,ver,2.3,18.4,1,to,0.073403251,1.718777241,NA
201,1_9.2_0_1.15_0_0,201_1_9.2_0_1.15_0_0,H 1.15 cm V 9.2 cm,ver,2.3,18.4,3,from,0.035889878,1.924520695,NA
201,1_9.2_0_1.15_0_0,201_1_9.2_0_1.15_0_0,H 1.15 cm V 9.2 cm,ver,2.3,18.4,3,to,0.033251742,1.535044236,NA
201,1_9.2_0_1.15_0_0,201_1_9.2_0_1.15_0_0,H 1.15 cm V 9.2 cm,ver,2.3,18.4,4,from,0.061574212,2.063051767,NA
201,1_9.2_0_1.15_0_0,201_1_9.2_0_1.15_0_0,H 1.15 cm V 9.2 cm,ver,2.3,18.4,5,from,0.058388577,1.651241614,NA
201,1_9.2_0_1.15_0_0,201_1_9.2_0_1.15_0_0,H 1.15 cm V 9.2 cm,ver,2.3,18.4,4,to,0.050204151,1.801396698,NA
201,1_9.2_0_1.15_0_0,201_1_9.2_0_1.15_0_0,H 1.15 cm V 9.2 cm,ver,2.3,18.4,5,to,0.055790024,1.861093895,NA
201,1_9.2_0_9.2_0_0,201_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,4,to,0.009487658,1.502695468,red
201,1_9.2_0_9.2_0_0,201_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,3,from,0.07152301,1.78668233,red
201,1_9.2_0_9.2_0_0,201_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,1,from,0.021005501,1.71234378,red
201,1_9.2_0_9.2_0_0,201_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,2,to,0.016851839,1.320923389,red
201,1_9.2_0_9.2_0_0,201_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,5,to,0.005574615,1.54278411,red
201,1_9.2_0_9.2_0_0,201_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,3,to,0.048130579,1.505708103,red
201,1_9.2_0_9.2_0_0,201_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,5,from,0.077554776,1.755853806,red
201,1_9.2_0_9.2_0_0,201_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,2,from,0.016351708,1.782073676,red
201,1_9.2_0_9.2_0_0,201_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,1,to,0.046401602,1.475196717,red
201,1_9.2_0_9.2_0_0,201_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,4,from,0.07052138,1.75209605,red
