birdID,treatmentID,bird.treatment.block,dot.density,left.wall.speed,right.wall.speed,wall.diff.L-R,replicate,to.from.feeder,avg.y.position,avg.x.velocity
188,NA_0_3200_-0.2572_0.2572_255,188_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,3,from,-0.145709049,1.936161588
189,NA_0_3200_-0.2572_0.2572_255,189_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,3,from,0.165951013,2.362544475
190,NA_0_3200_-0.2572_0.2572_255,190_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,3,from,0.078207835,1.818401624
192,NA_0_3200_-0.2572_0.2572_255,192_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,3,from,0.026436434,1.401731694
194,NA_0_3200_-0.2572_0.2572_255,194_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,3,from,0.105108247,2.370893135
195,NA_0_3200_-0.2572_0.2572_255,195_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,3,from,0.082338018,2.737658479
196,NA_0_3200_-0.2572_0.2572_255,196_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,3,from,0.102492888,2.331050884
197,NA_0_3200_-0.2572_0.2572_255,197_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,3,from,0.009181293,2.204021694
198,NA_0_3200_-0.2572_0.2572_255,198_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,3,from,0.164280218,2.721474512
187,NA_0_3200_0_0_255,187_NA_0_3200_0_0_255,3200,0,0,0,3,from,0.046395356,1.987483126
188,NA_0_3200_0_0_255,188_NA_0_3200_0_0_255,3200,0,0,0,3,from,-0.069234241,2.211348722
189,NA_0_3200_0_0_255,189_NA_0_3200_0_0_255,3200,0,0,0,3,from,0.130540014,3.20336012
190,NA_0_3200_0_0_255,190_NA_0_3200_0_0_255,3200,0,0,0,3,from,0.027456464,2.163302977
192,NA_0_3200_0_0_255,192_NA_0_3200_0_0_255,3200,0,0,0,3,from,0.138462413,1.371359148
194,NA_0_3200_0_0_255,194_NA_0_3200_0_0_255,3200,0,0,0,3,from,0.022049144,3.330193612
195,NA_0_3200_0_0_255,195_NA_0_3200_0_0_255,3200,0,0,0,3,from,0.03729635,2.002505182
196,NA_0_3200_0_0_255,196_NA_0_3200_0_0_255,3200,0,0,0,3,from,0.143900705,2.333003996
197,NA_0_3200_0_0_255,197_NA_0_3200_0_0_255,3200,0,0,0,3,from,0.097651094,1.664567697
198,NA_0_3200_0_0_255,198_NA_0_3200_0_0_255,3200,0,0,0,3,from,0.107874569,3.151188414
187,NA_0_3200_0.2572_-0.2572_255,187_NA_0_3200_0.2572_-0.2572_255,3200,0.2572,-0.2572,0.5144,3,from,0.045970458,2.174072422
188,NA_0_3200_0.2572_-0.2572_255,188_NA_0_3200_0.2572_-0.2572_255,3200,0.2572,-0.2572,0.5144,3,from,-0.065896333,2.483632621
189,NA_0_3200_0.2572_-0.2572_255,189_NA_0_3200_0.2572_-0.2572_255,3200,0.2572,-0.2572,0.5144,3,from,0.12032579,3.345557104
190,NA_0_3200_0.2572_-0.2572_255,190_NA_0_3200_0.2572_-0.2572_255,3200,0.2572,-0.2572,0.5144,3,from,0.026015698,2.191966399
192,NA_0_3200_0.2572_-0.2572_255,192_NA_0_3200_0.2572_-0.2572_255,3200,0.2572,-0.2572,0.5144,3,from,0.128923939,1.468437058
194,NA_0_3200_0.2572_-0.2572_255,194_NA_0_3200_0.2572_-0.2572_255,3200,0.2572,-0.2572,0.5144,3,from,0.141811762,3.101140719
195,NA_0_3200_0.2572_-0.2572_255,195_NA_0_3200_0.2572_-0.2572_255,3200,0.2572,-0.2572,0.5144,3,from,0.058421656,2.689708512
196,NA_0_3200_0.2572_-0.2572_255,196_NA_0_3200_0.2572_-0.2572_255,3200,0.2572,-0.2572,0.5144,3,from,0.121578644,2.128005053
197,NA_0_3200_0.2572_-0.2572_255,197_NA_0_3200_0.2572_-0.2572_255,3200,0.2572,-0.2572,0.5144,3,from,0.045610372,2.211980278
198,NA_0_3200_0.2572_-0.2572_255,198_NA_0_3200_0.2572_-0.2572_255,3200,0.2572,-0.2572,0.5144,3,from,0.110987773,3.120706038
187,NA_0_6400_-0.2572_0.2572_255,187_NA_0_6400_-0.2572_0.2572_255,6400,-0.2572,0.2572,-0.5144,3,from,-0.003514873,2.482888836
188,NA_0_6400_-0.2572_0.2572_255,188_NA_0_6400_-0.2572_0.2572_255,6400,-0.2572,0.2572,-0.5144,3,from,-0.104077415,1.813862557
189,NA_0_6400_-0.2572_0.2572_255,189_NA_0_6400_-0.2572_0.2572_255,6400,-0.2572,0.2572,-0.5144,3,from,-0.002051724,3.150784453
190,NA_0_6400_-0.2572_0.2572_255,190_NA_0_6400_-0.2572_0.2572_255,6400,-0.2572,0.2572,-0.5144,3,from,0.001014947,1.885526439
192,NA_0_6400_-0.2572_0.2572_255,192_NA_0_6400_-0.2572_0.2572_255,6400,-0.2572,0.2572,-0.5144,3,from,0.100653624,1.378594149
194,NA_0_6400_-0.2572_0.2572_255,194_NA_0_6400_-0.2572_0.2572_255,6400,-0.2572,0.2572,-0.5144,3,from,-0.048587057,2.528809367
195,NA_0_6400_-0.2572_0.2572_255,195_NA_0_6400_-0.2572_0.2572_255,6400,-0.2572,0.2572,-0.5144,3,from,0.03478121,2.927405438
196,NA_0_6400_-0.2572_0.2572_255,196_NA_0_6400_-0.2572_0.2572_255,6400,-0.2572,0.2572,-0.5144,3,from,0.01515443,2.96031704
197,NA_0_6400_-0.2572_0.2572_255,197_NA_0_6400_-0.2572_0.2572_255,6400,-0.2572,0.2572,-0.5144,3,from,-0.02193218,1.670556037
198,NA_0_6400_-0.2572_0.2572_255,198_NA_0_6400_-0.2572_0.2572_255,6400,-0.2572,0.2572,-0.5144,3,from,0.109040546,3.686411149
187,NA_0_6400_0_0_255,187_NA_0_6400_0_0_255,6400,0,0,0,3,from,-0.020823622,2.119192467
188,NA_0_6400_0_0_255,188_NA_0_6400_0_0_255,6400,0,0,0,3,from,0.029228045,1.715281472
189,NA_0_6400_0_0_255,189_NA_0_6400_0_0_255,6400,0,0,0,3,from,-0.063453365,3.271794647
190,NA_0_6400_0_0_255,190_NA_0_6400_0_0_255,6400,0,0,0,3,from,0.034829,1.939253737
192,NA_0_6400_0_0_255,192_NA_0_6400_0_0_255,6400,0,0,0,3,from,0.080139307,1.498822491
194,NA_0_6400_0_0_255,194_NA_0_6400_0_0_255,6400,0,0,0,3,from,0.165455037,3.101388943
195,NA_0_6400_0_0_255,195_NA_0_6400_0_0_255,6400,0,0,0,3,from,0.117476499,3.045929697
196,NA_0_6400_0_0_255,196_NA_0_6400_0_0_255,6400,0,0,0,3,from,0.126598657,2.404417236
197,NA_0_6400_0_0_255,197_NA_0_6400_0_0_255,6400,0,0,0,3,from,0.02262294,1.636294984
198,NA_0_6400_0_0_255,198_NA_0_6400_0_0_255,6400,0,0,0,3,from,0.12049407,3.436908164
187,NA_0_6400_0.2572_-0.2572_255,187_NA_0_6400_0.2572_-0.2572_255,6400,0.2572,-0.2572,0.5144,3,from,-0.106109545,2.509457046
188,NA_0_6400_0.2572_-0.2572_255,188_NA_0_6400_0.2572_-0.2572_255,6400,0.2572,-0.2572,0.5144,3,from,0.029395871,2.612940802
189,NA_0_6400_0.2572_-0.2572_255,189_NA_0_6400_0.2572_-0.2572_255,6400,0.2572,-0.2572,0.5144,3,from,-0.012841639,3.090178542
190,NA_0_6400_0.2572_-0.2572_255,190_NA_0_6400_0.2572_-0.2572_255,6400,0.2572,-0.2572,0.5144,3,from,0.053075323,2.467588457
192,NA_0_6400_0.2572_-0.2572_255,192_NA_0_6400_0.2572_-0.2572_255,6400,0.2572,-0.2572,0.5144,3,from,0.100746384,1.377628842
194,NA_0_6400_0.2572_-0.2572_255,194_NA_0_6400_0.2572_-0.2572_255,6400,0.2572,-0.2572,0.5144,3,from,0.180534112,2.703607531
195,NA_0_6400_0.2572_-0.2572_255,195_NA_0_6400_0.2572_-0.2572_255,6400,0.2572,-0.2572,0.5144,3,from,0.06581593,3.174624296
196,NA_0_6400_0.2572_-0.2572_255,196_NA_0_6400_0.2572_-0.2572_255,6400,0.2572,-0.2572,0.5144,3,from,0.010096291,3.312658443
197,NA_0_6400_0.2572_-0.2572_255,197_NA_0_6400_0.2572_-0.2572_255,6400,0.2572,-0.2572,0.5144,3,from,0.058662988,2.638515867
198,NA_0_6400_0.2572_-0.2572_255,198_NA_0_6400_0.2572_-0.2572_255,6400,0.2572,-0.2572,0.5144,3,from,0.089469479,3.437208096
187,NA_0_12800_-0.2572_0.2572_255,187_NA_0_12800_-0.2572_0.2572_255,12800,-0.2572,0.2572,-0.5144,3,to,-0.028336497,2.453736232
188,NA_0_12800_-0.2572_0.2572_255,188_NA_0_12800_-0.2572_0.2572_255,12800,-0.2572,0.2572,-0.5144,3,to,0.165924017,2.097708505
189,NA_0_12800_-0.2572_0.2572_255,189_NA_0_12800_-0.2572_0.2572_255,12800,-0.2572,0.2572,-0.5144,3,to,-0.172197435,2.320353898
190,NA_0_12800_-0.2572_0.2572_255,190_NA_0_12800_-0.2572_0.2572_255,12800,-0.2572,0.2572,-0.5144,3,to,-0.041485699,1.759696702
192,NA_0_12800_-0.2572_0.2572_255,192_NA_0_12800_-0.2572_0.2572_255,12800,-0.2572,0.2572,-0.5144,3,to,0.105487964,1.504818017
195,NA_0_12800_-0.2572_0.2572_255,195_NA_0_12800_-0.2572_0.2572_255,12800,-0.2572,0.2572,-0.5144,3,to,-0.079712388,2.291812698
196,NA_0_12800_-0.2572_0.2572_255,196_NA_0_12800_-0.2572_0.2572_255,12800,-0.2572,0.2572,-0.5144,3,to,0.039008856,2.693325815
197,NA_0_12800_-0.2572_0.2572_255,197_NA_0_12800_-0.2572_0.2572_255,12800,-0.2572,0.2572,-0.5144,3,to,-0.022809994,2.222994444
198,NA_0_12800_-0.2572_0.2572_255,198_NA_0_12800_-0.2572_0.2572_255,12800,-0.2572,0.2572,-0.5144,3,to,-0.00148777,2.821379779
187,NA_0_12800_0_0_255,187_NA_0_12800_0_0_255,12800,0,0,0,3,to,-0.072231531,1.680591512
188,NA_0_12800_0_0_255,188_NA_0_12800_0_0_255,12800,0,0,0,3,to,0.193486719,1.743852056
189,NA_0_12800_0_0_255,189_NA_0_12800_0_0_255,12800,0,0,0,3,to,-0.119815632,1.974567624
190,NA_0_12800_0_0_255,190_NA_0_12800_0_0_255,12800,0,0,0,3,to,-0.016678989,2.159595017
192,NA_0_12800_0_0_255,192_NA_0_12800_0_0_255,12800,0,0,0,3,to,-0.103661419,1.38533338
194,NA_0_12800_0_0_255,194_NA_0_12800_0_0_255,12800,0,0,0,3,to,0.09173377,2.698048666
195,NA_0_12800_0_0_255,195_NA_0_12800_0_0_255,12800,0,0,0,3,to,-0.008728825,2.133505705
196,NA_0_12800_0_0_255,196_NA_0_12800_0_0_255,12800,0,0,0,3,to,0.068535488,2.789020536
197,NA_0_12800_0_0_255,197_NA_0_12800_0_0_255,12800,0,0,0,3,to,0.050802418,2.421397447
198,NA_0_12800_0_0_255,198_NA_0_12800_0_0_255,12800,0,0,0,3,to,-0.066845425,2.973568668
187,NA_0_12800_0.2572_-0.2572_255,187_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,3,to,-0.107847451,1.945741987
188,NA_0_12800_0.2572_-0.2572_255,188_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,3,to,0.180198052,1.839147205
189,NA_0_12800_0.2572_-0.2572_255,189_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,3,to,-0.18503399,2.05483568
190,NA_0_12800_0.2572_-0.2572_255,190_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,3,to,0.040707623,2.026609341
192,NA_0_12800_0.2572_-0.2572_255,192_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,3,to,-0.009236695,1.327842682
194,NA_0_12800_0.2572_-0.2572_255,194_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,3,to,0.02538304,3.0672108
195,NA_0_12800_0.2572_-0.2572_255,195_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,3,to,-0.038135536,2.32339296
197,NA_0_12800_0.2572_-0.2572_255,197_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,3,to,0.041720556,1.690645679
198,NA_0_12800_0.2572_-0.2572_255,198_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,3,to,-0.042402803,2.883942258
187,NA_0_3200_-0.2572_0.2572_255,187_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,3,to,-0.060901623,1.613836421
188,NA_0_3200_-0.2572_0.2572_255,188_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,3,to,0.191188213,1.803719316
189,NA_0_3200_-0.2572_0.2572_255,189_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,3,to,-0.173927739,1.96047056
190,NA_0_3200_-0.2572_0.2572_255,190_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,3,to,-0.111019602,1.441271437
192,NA_0_3200_-0.2572_0.2572_255,192_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,3,to,-0.060194857,1.483875497
194,NA_0_3200_-0.2572_0.2572_255,194_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,3,to,-0.111367145,2.420729841
195,NA_0_3200_-0.2572_0.2572_255,195_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,3,to,-0.076097408,2.190276018
197,NA_0_3200_-0.2572_0.2572_255,197_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,3,to,0.047066464,2.440169302
198,NA_0_3200_-0.2572_0.2572_255,198_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,3,to,-0.064338222,2.503719494
187,NA_0_3200_0_0_255,187_NA_0_3200_0_0_255,3200,0,0,0,3,to,-0.06724191,1.501881598
188,NA_0_3200_0_0_255,188_NA_0_3200_0_0_255,3200,0,0,0,3,to,0.18615982,1.646301372
189,NA_0_3200_0_0_255,189_NA_0_3200_0_0_255,3200,0,0,0,3,to,-0.179673424,1.776110519
190,NA_0_3200_0_0_255,190_NA_0_3200_0_0_255,3200,0,0,0,3,to,0.030644366,1.984082103
192,NA_0_3200_0_0_255,192_NA_0_3200_0_0_255,3200,0,0,0,3,to,0.09608848,1.246218634
194,NA_0_3200_0_0_255,194_NA_0_3200_0_0_255,3200,0,0,0,3,to,0.037660351,2.503660643
195,NA_0_3200_0_0_255,195_NA_0_3200_0_0_255,3200,0,0,0,3,to,-0.028394174,2.021708698
196,NA_0_3200_0_0_255,196_NA_0_3200_0_0_255,3200,0,0,0,3,to,0.104037392,2.614512017
197,NA_0_3200_0_0_255,197_NA_0_3200_0_0_255,3200,0,0,0,3,to,0.036740666,1.864623469
198,NA_0_3200_0_0_255,198_NA_0_3200_0_0_255,3200,0,0,0,3,to,0.036344256,2.192710222
187,NA_0_3200_0.2572_-0.2572_255,187_NA_0_3200_0.2572_-0.2572_255,3200,0.2572,-0.2572,0.5144,3,to,-0.113810205,1.835035157
188,NA_0_3200_0.2572_-0.2572_255,188_NA_0_3200_0.2572_-0.2572_255,3200,0.2572,-0.2572,0.5144,3,to,0.167763719,2.185517761
189,NA_0_3200_0.2572_-0.2572_255,189_NA_0_3200_0.2572_-0.2572_255,3200,0.2572,-0.2572,0.5144,3,to,-0.148170728,2.772596099
190,NA_0_3200_0.2572_-0.2572_255,190_NA_0_3200_0.2572_-0.2572_255,3200,0.2572,-0.2572,0.5144,3,to,-0.002118237,2.046432843
192,NA_0_3200_0.2572_-0.2572_255,192_NA_0_3200_0.2572_-0.2572_255,3200,0.2572,-0.2572,0.5144,3,to,-0.107799451,1.302877137
194,NA_0_3200_0.2572_-0.2572_255,194_NA_0_3200_0.2572_-0.2572_255,3200,0.2572,-0.2572,0.5144,3,to,-0.056216738,2.720634809
195,NA_0_3200_0.2572_-0.2572_255,195_NA_0_3200_0.2572_-0.2572_255,3200,0.2572,-0.2572,0.5144,3,to,0.053110276,1.857602024
197,NA_0_3200_0.2572_-0.2572_255,197_NA_0_3200_0.2572_-0.2572_255,3200,0.2572,-0.2572,0.5144,3,to,0.042987867,2.597567559
198,NA_0_3200_0.2572_-0.2572_255,198_NA_0_3200_0.2572_-0.2572_255,3200,0.2572,-0.2572,0.5144,3,to,-0.029872308,2.087740857
187,NA_0_6400_-0.2572_0.2572_255,187_NA_0_6400_-0.2572_0.2572_255,6400,-0.2572,0.2572,-0.5144,3,to,-0.085602032,1.925647205
188,NA_0_6400_-0.2572_0.2572_255,188_NA_0_6400_-0.2572_0.2572_255,6400,-0.2572,0.2572,-0.5144,3,to,0.158712721,1.075068665
190,NA_0_6400_-0.2572_0.2572_255,190_NA_0_6400_-0.2572_0.2572_255,6400,-0.2572,0.2572,-0.5144,3,to,-0.043930987,1.505166077
192,NA_0_6400_-0.2572_0.2572_255,192_NA_0_6400_-0.2572_0.2572_255,6400,-0.2572,0.2572,-0.5144,3,to,-0.021019365,1.389719529
195,NA_0_6400_-0.2572_0.2572_255,195_NA_0_6400_-0.2572_0.2572_255,6400,-0.2572,0.2572,-0.5144,3,to,-0.018803006,2.690294637
196,NA_0_6400_-0.2572_0.2572_255,196_NA_0_6400_-0.2572_0.2572_255,6400,-0.2572,0.2572,-0.5144,3,to,0.11249577,2.847631457
197,NA_0_6400_-0.2572_0.2572_255,197_NA_0_6400_-0.2572_0.2572_255,6400,-0.2572,0.2572,-0.5144,3,to,-0.077540355,1.21474098
198,NA_0_6400_-0.2572_0.2572_255,198_NA_0_6400_-0.2572_0.2572_255,6400,-0.2572,0.2572,-0.5144,3,to,0.043480653,2.624479174
187,NA_0_6400_0_0_255,187_NA_0_6400_0_0_255,6400,0,0,0,3,to,-0.101578309,1.442964368
188,NA_0_6400_0_0_255,188_NA_0_6400_0_0_255,6400,0,0,0,3,to,0.126200205,1.246399266
189,NA_0_6400_0_0_255,189_NA_0_6400_0_0_255,6400,0,0,0,3,to,-0.140125405,2.391862934
190,NA_0_6400_0_0_255,190_NA_0_6400_0_0_255,6400,0,0,0,3,to,-0.102757205,1.501149092
192,NA_0_6400_0_0_255,192_NA_0_6400_0_0_255,6400,0,0,0,3,to,-0.052878168,1.326834792
194,NA_0_6400_0_0_255,194_NA_0_6400_0_0_255,6400,0,0,0,3,to,-0.065458613,2.885058743
196,NA_0_6400_0_0_255,196_NA_0_6400_0_0_255,6400,0,0,0,3,to,0.070657977,2.725103113
197,NA_0_6400_0_0_255,197_NA_0_6400_0_0_255,6400,0,0,0,3,to,0.102907517,1.645588267
198,NA_0_6400_0_0_255,198_NA_0_6400_0_0_255,6400,0,0,0,3,to,-0.046874916,2.650241298
187,NA_0_6400_0.2572_-0.2572_255,187_NA_0_6400_0.2572_-0.2572_255,6400,0.2572,-0.2572,0.5144,3,to,-0.071834489,1.718889152
188,NA_0_6400_0.2572_-0.2572_255,188_NA_0_6400_0.2572_-0.2572_255,6400,0.2572,-0.2572,0.5144,3,to,0.164045382,1.99488721
189,NA_0_6400_0.2572_-0.2572_255,189_NA_0_6400_0.2572_-0.2572_255,6400,0.2572,-0.2572,0.5144,3,to,-0.165660983,2.050401747
190,NA_0_6400_0.2572_-0.2572_255,190_NA_0_6400_0.2572_-0.2572_255,6400,0.2572,-0.2572,0.5144,3,to,-0.039043146,1.952126675
192,NA_0_6400_0.2572_-0.2572_255,192_NA_0_6400_0.2572_-0.2572_255,6400,0.2572,-0.2572,0.5144,3,to,-0.098563511,1.247809713
197,NA_0_6400_0.2572_-0.2572_255,197_NA_0_6400_0.2572_-0.2572_255,6400,0.2572,-0.2572,0.5144,3,to,0.155135568,1.807498911
198,NA_0_6400_0.2572_-0.2572_255,198_NA_0_6400_0.2572_-0.2572_255,6400,0.2572,-0.2572,0.5144,3,to,0.093890564,2.156006885
187,NA_0_12800_-0.2572_0.2572_255,187_NA_0_12800_-0.2572_0.2572_255,12800,-0.2572,0.2572,-0.5144,4,from,0.041130119,2.684026948
188,NA_0_12800_-0.2572_0.2572_255,188_NA_0_12800_-0.2572_0.2572_255,12800,-0.2572,0.2572,-0.5144,4,from,-0.051851864,2.570627257
189,NA_0_12800_-0.2572_0.2572_255,189_NA_0_12800_-0.2572_0.2572_255,12800,-0.2572,0.2572,-0.5144,4,from,-0.038711809,2.707123652
190,NA_0_12800_-0.2572_0.2572_255,190_NA_0_12800_-0.2572_0.2572_255,12800,-0.2572,0.2572,-0.5144,4,from,0.050643645,2.459356463
192,NA_0_12800_-0.2572_0.2572_255,192_NA_0_12800_-0.2572_0.2572_255,12800,-0.2572,0.2572,-0.5144,4,from,0.047035494,1.554708051
194,NA_0_12800_-0.2572_0.2572_255,194_NA_0_12800_-0.2572_0.2572_255,12800,-0.2572,0.2572,-0.5144,4,from,0.174098904,3.063134435
195,NA_0_12800_-0.2572_0.2572_255,195_NA_0_12800_-0.2572_0.2572_255,12800,-0.2572,0.2572,-0.5144,4,from,0.069655724,2.942077619
196,NA_0_12800_-0.2572_0.2572_255,196_NA_0_12800_-0.2572_0.2572_255,12800,-0.2572,0.2572,-0.5144,4,from,0.102698507,1.638665788
197,NA_0_12800_-0.2572_0.2572_255,197_NA_0_12800_-0.2572_0.2572_255,12800,-0.2572,0.2572,-0.5144,4,from,0.046937902,2.148932132
198,NA_0_12800_-0.2572_0.2572_255,198_NA_0_12800_-0.2572_0.2572_255,12800,-0.2572,0.2572,-0.5144,4,from,0.102689788,3.01432923
187,NA_0_12800_0_0_255,187_NA_0_12800_0_0_255,12800,0,0,0,4,from,0.030109904,2.094273201
188,NA_0_12800_0_0_255,188_NA_0_12800_0_0_255,12800,0,0,0,4,from,-0.03144866,2.097956345
189,NA_0_12800_0_0_255,189_NA_0_12800_0_0_255,12800,0,0,0,4,from,-0.024594423,2.83865178
190,NA_0_12800_0_0_255,190_NA_0_12800_0_0_255,12800,0,0,0,4,from,0.05872415,2.301738569
192,NA_0_12800_0_0_255,192_NA_0_12800_0_0_255,12800,0,0,0,4,from,0.119835642,1.535225593
194,NA_0_12800_0_0_255,194_NA_0_12800_0_0_255,12800,0,0,0,4,from,0.152371642,3.094673761
195,NA_0_12800_0_0_255,195_NA_0_12800_0_0_255,12800,0,0,0,4,from,0.069412243,2.966713553
196,NA_0_12800_0_0_255,196_NA_0_12800_0_0_255,12800,0,0,0,4,from,0.111211258,2.353159839
197,NA_0_12800_0_0_255,197_NA_0_12800_0_0_255,12800,0,0,0,4,from,0.078361104,2.208828215
198,NA_0_12800_0_0_255,198_NA_0_12800_0_0_255,12800,0,0,0,4,from,0.098223018,2.814264874
187,NA_0_12800_0.2572_-0.2572_255,187_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,4,from,0.07246368,2.437018646
188,NA_0_12800_0.2572_-0.2572_255,188_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,4,from,-0.038378492,2.413736281
189,NA_0_12800_0.2572_-0.2572_255,189_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,4,from,0.128105397,3.487611404
190,NA_0_12800_0.2572_-0.2572_255,190_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,4,from,0.016972173,2.486226976
192,NA_0_12800_0.2572_-0.2572_255,192_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,4,from,0.105450108,1.366803239
194,NA_0_12800_0.2572_-0.2572_255,194_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,4,from,0.031785949,2.972501052
195,NA_0_12800_0.2572_-0.2572_255,195_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,4,from,-0.024582132,2.139613291
196,NA_0_12800_0.2572_-0.2572_255,196_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,4,from,0.069348917,3.14895501
197,NA_0_12800_0.2572_-0.2572_255,197_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,4,from,0.092025543,2.107442903
198,NA_0_12800_0.2572_-0.2572_255,198_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,4,from,0.136653865,3.385897634
187,NA_0_3200_-0.2572_0.2572_255,187_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,4,from,0.003258586,2.12718467
188,NA_0_3200_-0.2572_0.2572_255,188_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,4,from,-0.0636202,2.044302959
189,NA_0_3200_-0.2572_0.2572_255,189_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,4,from,0.114929177,2.607801384
190,NA_0_3200_-0.2572_0.2572_255,190_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,4,from,0.098991282,1.846391025
192,NA_0_3200_-0.2572_0.2572_255,192_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,4,from,0.068525886,1.439220167
194,NA_0_3200_-0.2572_0.2572_255,194_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,4,from,0.127601934,3.166681864
195,NA_0_3200_-0.2572_0.2572_255,195_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,4,from,0.119165212,2.982942997
196,NA_0_3200_-0.2572_0.2572_255,196_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,4,from,0.131058885,2.341429641
197,NA_0_3200_-0.2572_0.2572_255,197_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,4,from,0.115200202,2.324126672
198,NA_0_3200_-0.2572_0.2572_255,198_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,4,from,0.134044026,2.861981604
187,NA_0_3200_0_0_255,187_NA_0_3200_0_0_255,3200,0,0,0,4,from,0.04453242,1.678681427
188,NA_0_3200_0_0_255,188_NA_0_3200_0_0_255,3200,0,0,0,4,from,0.019290789,2.18661001
189,NA_0_3200_0_0_255,189_NA_0_3200_0_0_255,3200,0,0,0,4,from,0.061475049,2.932509319
190,NA_0_3200_0_0_255,190_NA_0_3200_0_0_255,3200,0,0,0,4,from,0.060548715,2.296058894
192,NA_0_3200_0_0_255,192_NA_0_3200_0_0_255,3200,0,0,0,4,from,0.070941321,1.443816312
194,NA_0_3200_0_0_255,194_NA_0_3200_0_0_255,3200,0,0,0,4,from,0.147098542,2.642271502
195,NA_0_3200_0_0_255,195_NA_0_3200_0_0_255,3200,0,0,0,4,from,0.067542467,2.92085736
196,NA_0_3200_0_0_255,196_NA_0_3200_0_0_255,3200,0,0,0,4,from,0.06969597,2.307822111
197,NA_0_3200_0_0_255,197_NA_0_3200_0_0_255,3200,0,0,0,4,from,0.029348314,1.577416315
198,NA_0_3200_0_0_255,198_NA_0_3200_0_0_255,3200,0,0,0,4,from,0.130704314,3.031814389
187,NA_0_3200_0.2572_-0.2572_255,187_NA_0_3200_0.2572_-0.2572_255,3200,0.2572,-0.2572,0.5144,4,from,0.036663009,2.518471744
