birdID,experiment,treatmentID,bird.treatment.block,treatment.name,grating.orientation,grating.period,replicate,to.from.feeder,avg.y.position,avg.x.velocity,avg.abs.y.position,left.eye.pattern.velocity,right.eye.pattern.velocity
183,exp4,1_1.15_1_1.15,183_1_1.15_1_1.15,smallV,ver,2.3,3,from,-0.013229907,3.415347491,0.063851898,682.3795241,623.3522667
184,exp4,1_1.15_1_1.15,184_1_1.15_1_1.15,smallV,ver,2.3,3,from,-0.006970154,1.531206151,0.046777276,291.7734125,282.3191053
185,exp4,1_1.15_1_1.15,185_1_1.15_1_1.15,smallV,ver,2.3,3,from,0.01154235,1.197156501,0.02527957,209.8586123,230.1445667
186,exp4,1_1.15_1_1.15,186_1_1.15_1_1.15,smallV,ver,2.3,3,from,0.037905868,1.352123665,0.048995099,226.0851381,283.1519188
187,exp4,1_1.15_1_1.15,187_1_1.15_1_1.15,smallV,ver,2.3,3,from,0.055436732,2.535521867,0.055436732,393.0611904,561.2900849
188,exp4,1_1.15_1_1.15,188_1_1.15_1_1.15,smallV,ver,2.3,3,from,0.166627953,1.552581111,0.166627953,185.2103965,621.055129
189,exp4,1_1.15_1_1.15,189_1_1.15_1_1.15,smallV,ver,2.3,3,from,0.115386843,2.108270953,0.115386843,280.7044883,635.8263621
190,exp4,1_1.15_1_1.15,190_1_1.15_1_1.15,smallV,ver,2.3,3,from,0.103050759,1.288554211,0.103050759,176.5354629,361.1251057
178,exp4,1_9.2_1_9.2,178_1_9.2_1_9.2,largeV,ver,18.4,3,from,0.104570801,1.632921826,0.104570801,225.3235544,463.0476532
181,exp4,1_9.2_1_9.2,181_1_9.2_1_9.2,largeV,ver,18.4,3,from,0.063748217,2.385123938,0.063926492,356.4299101,569.2424495
183,exp4,1_9.2_1_9.2,183_1_9.2_1_9.2,largeV,ver,18.4,3,from,0.088288335,3.389957752,0.088288335,491.2992807,854.2426912
184,exp4,1_9.2_1_9.2,184_1_9.2_1_9.2,largeV,ver,18.4,3,from,-0.013593867,1.509285466,0.048585523,282.8738916,280.6957919
185,exp4,1_9.2_1_9.2,185_1_9.2_1_9.2,largeV,ver,18.4,3,from,0.012736603,1.350760441,0.020013562,239.3374064,255.392866
186,exp4,1_9.2_1_9.2,186_1_9.2_1_9.2,largeV,ver,18.4,3,from,0.02189811,1.492335017,0.027188506,254.5520076,294.4522038
187,exp4,1_9.2_1_9.2,187_1_9.2_1_9.2,largeV,ver,18.4,3,from,0.039250719,2.607542649,0.044968329,422.3228128,562.7364502
188,exp4,1_9.2_1_9.2,188_1_9.2_1_9.2,largeV,ver,18.4,3,from,0.084661539,1.785221653,0.085453009,254.4700826,472.2732845
189,exp4,1_9.2_1_9.2,189_1_9.2_1_9.2,largeV,ver,18.4,3,from,0.159242516,2.506194806,0.159242516,303.8218368,944.6906754
190,exp4,1_9.2_1_9.2,190_1_9.2_1_9.2,largeV,ver,18.4,3,from,0.050821749,1.97322021,0.050821749,312.9616748,432.3688048
178,exp4,0_1.15_0_1.15,178_0_1.15_0_1.15,smallH,hor,2.3,3,to,-0.102240668,1.401886337,0.11921838,426.1869572,199.1892578
181,exp4,0_1.15_0_1.15,181_0_1.15_0_1.15,smallH,hor,2.3,3,to,-0.028891294,2.703611077,0.032530453,541.7473575,454.6405687
183,exp4,0_1.15_0_1.15,183_0_1.15_0_1.15,smallH,hor,2.3,3,to,0.001244526,2.966603114,0.022875488,542.3762811,545.0740627
184,exp4,0_1.15_0_1.15,184_0_1.15_0_1.15,smallH,hor,2.3,3,to,0.027446379,0.997283223,0.036967688,168.5707346,200.8643177
185,exp4,0_1.15_0_1.15,185_0_1.15_0_1.15,smallH,hor,2.3,3,to,0.012186531,1.210728275,0.026566665,217.0808479,228.2046296
186,exp4,0_1.15_0_1.15,186_0_1.15_0_1.15,smallH,hor,2.3,3,to,0.072245891,1.806963098,0.072245891,267.8987401,433.8458776
187,exp4,0_1.15_0_1.15,187_0_1.15_0_1.15,smallH,hor,2.3,3,to,-0.02738379,2.331416781,0.031262834,470.323243,390.4590794
188,exp4,0_1.15_0_1.15,188_0_1.15_0_1.15,smallH,hor,2.3,3,to,0.051947657,1.484446063,0.052697611,233.5485911,322.7880587
189,exp4,0_1.15_0_1.15,189_0_1.15_0_1.15,smallH,hor,2.3,3,to,-0.028190292,1.812705213,0.067412042,373.7998903,324.9743161
190,exp4,0_1.15_0_1.15,190_0_1.15_0_1.15,smallH,hor,2.3,3,to,-0.104457331,2.374995859,0.104457331,650.3468634,328.8098839
178,exp4,0_9.2_0_9.2,178_0_9.2_0_9.2,largeH,hor,18.4,3,to,-0.02645399,1.202612899,0.036738897,241.3474656,206.6232251
181,exp4,0_9.2_0_9.2,181_0_9.2_0_9.2,largeH,hor,18.4,3,to,-0.033858466,2.789127983,0.034019017,566.1726327,460.9900226
183,exp4,0_9.2_0_9.2,183_0_9.2_0_9.2,largeH,hor,18.4,3,to,-0.061303521,2.644631461,0.064052019,613.7420863,398.6019265
185,exp4,0_9.2_0_9.2,185_0_9.2_0_9.2,largeH,hor,18.4,3,to,0.061692986,1.091032154,0.061692986,166.8389841,250.4576856
186,exp4,0_9.2_0_9.2,186_0_9.2_0_9.2,largeH,hor,18.4,3,to,0.023610484,1.564047428,0.025991514,266.7990148,308.3351373
187,exp4,0_9.2_0_9.2,187_0_9.2_0_9.2,largeH,hor,18.4,3,to,-0.029858235,1.61627352,0.034290578,325.4697143,274.1176923
188,exp4,0_9.2_0_9.2,188_0_9.2_0_9.2,largeH,hor,18.4,3,to,0.121073448,1.471057048,0.121073448,193.3299639,438.0630134
189,exp4,0_9.2_0_9.2,189_0_9.2_0_9.2,largeH,hor,18.4,3,to,-0.130489268,2.16133822,0.130489268,690.8798605,278.9765768
190,exp4,0_9.2_0_9.2,190_0_9.2_0_9.2,largeH,hor,18.4,3,to,-0.082838489,1.312625613,0.082838489,323.6061255,190.0021229
178,exp4,1_1.15_1_1.15,178_1_1.15_1_1.15,smallV,ver,2.3,3,to,-0.068121546,1.156853469,0.069818858,272.7021657,177.4656914
181,exp4,1_1.15_1_1.15,181_1_1.15_1_1.15,smallV,ver,2.3,3,to,-0.076796837,2.284796583,0.076796837,550.3202483,336.0624297
183,exp4,1_1.15_1_1.15,183_1_1.15_1_1.15,smallV,ver,2.3,3,to,-0.104444563,2.770838262,0.104444563,755.518331,380.2779908
184,exp4,1_1.15_1_1.15,184_1_1.15_1_1.15,smallV,ver,2.3,3,to,-0.03731014,0.997898395,0.056521583,210.5090882,170.6982164
185,exp4,1_1.15_1_1.15,185_1_1.15_1_1.15,smallV,ver,2.3,3,to,0.099103596,0.91905187,0.101744691,129.4787211,260.0234614
186,exp4,1_1.15_1_1.15,186_1_1.15_1_1.15,smallV,ver,2.3,3,to,0.019838808,1.492197453,0.028544445,255.8181662,294.9914203
187,exp4,1_1.15_1_1.15,187_1_1.15_1_1.15,smallV,ver,2.3,3,to,0.004537071,2.185908765,0.035739419,400.4610166,409.0610949
188,exp4,1_1.15_1_1.15,188_1_1.15_1_1.15,smallV,ver,2.3,3,to,0.081355332,1.473126938,0.086134083,219.8902657,383.2118871
189,exp4,1_1.15_1_1.15,189_1_1.15_1_1.15,smallV,ver,2.3,3,to,-0.138971994,1.428850721,0.142887889,500.2419624,182.7875269
190,exp4,1_1.15_1_1.15,190_1_1.15_1_1.15,smallV,ver,2.3,3,to,-0.060084772,1.039947013,0.06503813,238.614256,164.0983863
178,exp4,1_9.2_1_9.2,178_1_9.2_1_9.2,largeV,ver,18.4,3,to,-0.089982666,1.380421806,0.089982666,366.5516956,195.2430666
181,exp4,1_9.2_1_9.2,181_1_9.2_1_9.2,largeV,ver,18.4,3,to,-0.032458579,2.341495231,0.038352738,478.1136012,390.7359755
183,exp4,1_9.2_1_9.2,183_1_9.2_1_9.2,largeV,ver,18.4,3,to,-0.052530842,2.234654982,0.052530842,490.1625392,352.0740928
184,exp4,1_9.2_1_9.2,184_1_9.2_1_9.2,largeV,ver,18.4,3,to,-0.024025457,1.049938993,0.04753728,212.3645667,181.4023853
185,exp4,1_9.2_1_9.2,185_1_9.2_1_9.2,largeV,ver,18.4,3,to,0.118857982,1.059627411,0.118857982,140.4486141,310.2059499
186,exp4,1_9.2_1_9.2,186_1_9.2_1_9.2,largeV,ver,18.4,3,to,0.042676206,1.398899288,0.043138304,224.7499025,296.5019369
187,exp4,1_9.2_1_9.2,187_1_9.2_1_9.2,largeV,ver,18.4,3,to,-0.093920813,1.351105942,0.105002668,377.9778447,193.5158556
188,exp4,1_9.2_1_9.2,188_1_9.2_1_9.2,largeV,ver,18.4,3,to,0.047347981,1.188779608,0.048478133,187.9745019,257.1848924
189,exp4,1_9.2_1_9.2,189_1_9.2_1_9.2,largeV,ver,18.4,3,to,-0.150111446,1.566860973,0.15121165,575.4685329,194.7035531
190,exp4,1_9.2_1_9.2,190_1_9.2_1_9.2,largeV,ver,18.4,3,to,-0.092667305,1.179281889,0.092667305,313.58965,168.9840688
178,exp4,0_1.15_0_1.15,178_0_1.15_0_1.15,smallH,hor,2.3,4,from,0.050673606,1.642173761,0.061104253,256.1520581,374.7558634
181,exp4,0_1.15_0_1.15,181_0_1.15_0_1.15,smallH,hor,2.3,4,from,-0.035130392,2.701562426,0.035161756,557.4461777,440.9788426
183,exp4,0_1.15_0_1.15,183_0_1.15_0_1.15,smallH,hor,2.3,4,from,0.081185921,3.481312129,0.081185921,502.9467805,856.195104
184,exp4,0_1.15_0_1.15,184_0_1.15_0_1.15,smallH,hor,2.3,4,from,-0.062592164,1.434695508,0.062592164,325.0064702,220.9702217
185,exp4,0_1.15_0_1.15,185_0_1.15_0_1.15,smallH,hor,2.3,4,from,0.002792557,1.469853387,0.027378947,266.3744744,273.4111336
186,exp4,0_1.15_0_1.15,186_0_1.15_0_1.15,smallH,hor,2.3,4,from,0.032977532,1.671432595,0.033182933,278.0044331,340.3843382
187,exp4,0_1.15_0_1.15,187_0_1.15_0_1.15,smallH,hor,2.3,4,from,0.010134251,2.319089744,0.013830941,410.247338,435.6083096
188,exp4,0_1.15_0_1.15,188_0_1.15_0_1.15,smallH,hor,2.3,4,from,0.022301315,1.146019209,0.050215832,195.6302059,234.8608174
189,exp4,0_1.15_0_1.15,189_0_1.15_0_1.15,smallH,hor,2.3,4,from,0.037960895,2.378415199,0.05582531,400.4516078,502.205164
190,exp4,0_1.15_0_1.15,190_0_1.15_0_1.15,smallH,hor,2.3,4,from,0.04190122,2.211769384,0.04190122,360.3472577,465.148543
178,exp4,0_9.2_0_9.2,178_0_9.2_0_9.2,largeH,hor,18.4,4,from,0.017364103,1.378782996,0.026898369,238.3982454,269.7918152
181,exp4,0_9.2_0_9.2,181_0_9.2_0_9.2,largeH,hor,18.4,4,from,-0.019363986,2.971760248,0.020262928,574.1411602,515.1876596
183,exp4,0_9.2_0_9.2,183_0_9.2_0_9.2,largeH,hor,18.4,4,from,0.017124129,2.707244229,0.01798969,467.6533319,521.0314211
184,exp4,0_9.2_0_9.2,184_0_9.2_0_9.2,largeH,hor,18.4,4,from,0.040710225,1.283412025,0.045388423,207.0338059,271.6182118
185,exp4,0_9.2_0_9.2,185_0_9.2_0_9.2,largeH,hor,18.4,4,from,-0.025920491,1.293318232,0.025931296,256.5953957,218.832484
186,exp4,0_9.2_0_9.2,186_0_9.2_0_9.2,largeH,hor,18.4,4,from,0.043366827,1.461306693,0.0570133,233.5987142,321.8971499
187,exp4,0_9.2_0_9.2,187_0_9.2_0_9.2,largeH,hor,18.4,4,from,-0.035671918,1.704549112,0.035671918,348.0443045,279.9942962
188,exp4,0_9.2_0_9.2,188_0_9.2_0_9.2,largeH,hor,18.4,4,from,0.061601514,1.330646338,0.099504759,203.1148475,378.5731804
189,exp4,0_9.2_0_9.2,189_0_9.2_0_9.2,largeH,hor,18.4,4,from,0.018550329,3.093198047,0.058305253,533.2941296,642.3751599
190,exp4,0_9.2_0_9.2,190_0_9.2_0_9.2,largeH,hor,18.4,4,from,0.038722604,1.676880576,0.047126883,276.0244756,356.3890352
178,exp4,1_1.15_1_1.15,178_1_1.15_1_1.15,smallV,ver,2.3,4,from,0.042712479,1.391529833,0.05485517,224.0084006,311.2902615
181,exp4,1_1.15_1_1.15,181_1_1.15_1_1.15,smallV,ver,2.3,4,from,-0.086574966,2.30868607,0.086894127,578.2090304,341.6410426
183,exp4,1_1.15_1_1.15,183_1_1.15_1_1.15,smallV,ver,2.3,4,from,0.085399876,3.371621941,0.085399876,481.617538,849.2090978
184,exp4,1_1.15_1_1.15,184_1_1.15_1_1.15,smallV,ver,2.3,4,from,0.022124329,1.385250621,0.068063068,253.1074604,292.6320742
185,exp4,1_1.15_1_1.15,185_1_1.15_1_1.15,smallV,ver,2.3,4,from,0.008777503,1.251651124,0.037097036,221.8723614,242.6436282
186,exp4,1_1.15_1_1.15,186_1_1.15_1_1.15,smallV,ver,2.3,4,from,0.058215446,1.482200287,0.062903701,232.3898134,336.4410196
187,exp4,1_1.15_1_1.15,187_1_1.15_1_1.15,smallV,ver,2.3,4,from,-0.042153923,2.181117623,0.042153923,452.9722237,354.6213686
188,exp4,1_1.15_1_1.15,188_1_1.15_1_1.15,smallV,ver,2.3,4,from,0.167933217,1.449982102,0.167933217,172.2601537,577.4711845
189,exp4,1_1.15_1_1.15,189_1_1.15_1_1.15,smallV,ver,2.3,4,from,0.16159383,2.246593797,0.16159383,271.0168248,847.6619487
190,exp4,1_1.15_1_1.15,190_1_1.15_1_1.15,smallV,ver,2.3,4,from,0.028964918,1.239171647,0.089448622,219.4999388,283.0393752
178,exp4,1_9.2_1_9.2,178_1_9.2_1_9.2,largeV,ver,18.4,4,from,0.087977653,1.720503044,0.088066165,248.4979661,465.5234363
181,exp4,1_9.2_1_9.2,181_1_9.2_1_9.2,largeV,ver,18.4,4,from,0.065415123,2.45077455,0.068639864,368.7810634,583.4511533
183,exp4,1_9.2_1_9.2,183_1_9.2_1_9.2,largeV,ver,18.4,4,from,0.076447095,3.340660536,0.076447095,491.9585495,814.6231317
184,exp4,1_9.2_1_9.2,184_1_9.2_1_9.2,largeV,ver,18.4,4,from,0.018005006,1.435509503,0.037168179,246.2689447,285.3330276
185,exp4,1_9.2_1_9.2,185_1_9.2_1_9.2,largeV,ver,18.4,4,from,0.016482404,1.309639031,0.031622657,229.1895688,253.9412411
186,exp4,1_9.2_1_9.2,186_1_9.2_1_9.2,largeV,ver,18.4,4,from,0.044055654,1.566366329,0.044055654,250.3128571,332.7596291
187,exp4,1_9.2_1_9.2,187_1_9.2_1_9.2,largeV,ver,18.4,4,from,0.068804086,2.442974256,0.069710061,366.7047523,592.2092093
188,exp4,1_9.2_1_9.2,188_1_9.2_1_9.2,largeV,ver,18.4,4,from,0.018299502,2.035368886,0.024271407,350.697337,396.0082428
189,exp4,1_9.2_1_9.2,189_1_9.2_1_9.2,largeV,ver,18.4,4,from,0.156955348,2.529952585,0.156955348,308.6497542,933.1280872
190,exp4,1_9.2_1_9.2,190_1_9.2_1_9.2,largeV,ver,18.4,4,from,0.095159659,1.895793848,0.095159659,269.3218698,508.4782735
178,exp4,0_1.15_0_1.15,178_0_1.15_0_1.15,smallH,hor,2.3,4,to,-0.111517546,1.323580501,0.116104063,401.3891791,179.3115785
181,exp4,0_1.15_0_1.15,181_0_1.15_0_1.15,smallH,hor,2.3,4,to,-0.070328554,2.723538292,0.070328554,661.0126366,400.5306559
183,exp4,0_1.15_0_1.15,183_0_1.15_0_1.15,smallH,hor,2.3,4,to,-0.016810392,2.685362301,0.031732057,540.073564,454.0700342
184,exp4,0_1.15_0_1.15,184_0_1.15_0_1.15,smallH,hor,2.3,4,to,-0.011492048,1.031371113,0.042162398,199.6217086,184.8729918
185,exp4,0_1.15_0_1.15,185_0_1.15_0_1.15,smallH,hor,2.3,4,to,0.061545012,1.170440812,0.061545012,179.5609598,266.9572198
186,exp4,0_1.15_0_1.15,186_0_1.15_0_1.15,smallH,hor,2.3,4,to,-0.007034634,1.7609887,0.028925677,332.8990032,314.7013801
187,exp4,0_1.15_0_1.15,187_0_1.15_0_1.15,smallH,hor,2.3,4,to,-0.086830209,2.059842344,0.086830209,534.5576544,292.4957108
188,exp4,0_1.15_0_1.15,188_0_1.15_0_1.15,smallH,hor,2.3,4,to,0.075137093,1.792335692,0.075137093,262.543566,431.5546214
189,exp4,0_1.15_0_1.15,189_0_1.15_0_1.15,smallH,hor,2.3,4,to,0.057658554,2.249424933,0.057658554,353.5696941,515.1620635
190,exp4,0_1.15_0_1.15,190_0_1.15_0_1.15,smallH,hor,2.3,4,to,-0.10939685,2.333535811,0.10939685,655.6097496,314.8120469
178,exp4,0_9.2_0_9.2,178_0_9.2_0_9.2,largeH,hor,18.4,4,to,-0.009897817,1.133046676,0.047977801,221.794734,205.6206153
181,exp4,0_9.2_0_9.2,181_0_9.2_0_9.2,largeH,hor,18.4,4,to,-0.075593713,2.212719833,0.075959629,517.3368404,336.8482743
183,exp4,0_9.2_0_9.2,183_0_9.2_0_9.2,largeH,hor,18.4,4,to,-0.044797385,2.459314375,0.044797385,524.672959,392.433193
184,exp4,0_9.2_0_9.2,184_0_9.2_0_9.2,largeH,hor,18.4,4,to,-0.039715579,0.939527807,0.044366227,198.4786482,154.2180152
186,exp4,0_9.2_0_9.2,186_0_9.2_0_9.2,largeH,hor,18.4,4,to,5.99E-05,1.442266433,0.029329147,265.2896605,266.4907999
187,exp4,0_9.2_0_9.2,187_0_9.2_0_9.2,largeH,hor,18.4,4,to,-0.039676528,1.433026654,0.040006598,296.5405279,237.9028739
188,exp4,0_9.2_0_9.2,188_0_9.2_0_9.2,largeH,hor,18.4,4,to,0.145510382,1.561614214,0.145510382,194.4758208,546.5512612
189,exp4,0_9.2_0_9.2,189_0_9.2_0_9.2,largeH,hor,18.4,4,to,-0.061442234,2.322211674,0.061442234,527.2996047,354.5365052
190,exp4,0_9.2_0_9.2,190_0_9.2_0_9.2,largeH,hor,18.4,4,to,-0.102442374,1.114367412,0.102442374,303.7122192,154.362339
178,exp4,1_1.15_1_1.15,178_1_1.15_1_1.15,smallV,ver,2.3,4,to,-0.066907406,1.193911706,0.074470713,281.4881887,183.3340474
181,exp4,1_1.15_1_1.15,181_1_1.15_1_1.15,smallV,ver,2.3,4,to,-0.098580433,2.05127139,0.098792382,546.6699513,285.162209
184,exp4,1_1.15_1_1.15,184_1_1.15_1_1.15,smallV,ver,2.3,4,to,-0.016312978,0.812055185,0.079207168,167.9125117,154.232114
185,exp4,1_1.15_1_1.15,185_1_1.15_1_1.15,smallV,ver,2.3,4,to,0.071504068,0.929322008,0.078124781,141.8459044,229.6385224
186,exp4,1_1.15_1_1.15,186_1_1.15_1_1.15,smallV,ver,2.3,4,to,0.074571812,1.472098041,0.076782948,216.7679112,361.2286434
187,exp4,1_1.15_1_1.15,187_1_1.15_1_1.15,smallV,ver,2.3,4,to,-0.049027263,1.894403247,0.049418719,406.9993552,312.2901614
189,exp4,1_1.15_1_1.15,189_1_1.15_1_1.15,smallV,ver,2.3,4,to,-0.017840364,1.373664949,0.07572377,293.4102467,260.5115935
190,exp4,1_1.15_1_1.15,190_1_1.15_1_1.15,smallV,ver,2.3,4,to,-0.050993686,0.977582699,0.062619305,218.2551396,157.0002388
178,exp4,1_9.2_1_9.2,178_1_9.2_1_9.2,largeV,ver,18.4,4,to,-0.117714382,1.418325511,0.117714382,414.4860399,188.8735079
181,exp4,1_9.2_1_9.2,181_1_9.2_1_9.2,largeV,ver,18.4,4,to,-0.030233697,2.420308699,0.035013596,484.4655895,408.5758824
183,exp4,1_9.2_1_9.2,183_1_9.2_1_9.2,largeV,ver,18.4,4,to,-0.037562666,2.621979276,0.051732027,558.6766078,436.6861104
184,exp4,1_9.2_1_9.2,184_1_9.2_1_9.2,largeV,ver,18.4,4,to,-0.016300914,0.963529514,0.049016794,186.0076085,174.4901643
185,exp4,1_9.2_1_9.2,185_1_9.2_1_9.2,largeV,ver,18.4,4,to,0.105991348,1.060952307,0.109200375,147.3865354,309.7486727
186,exp4,1_9.2_1_9.2,186_1_9.2_1_9.2,largeV,ver,18.4,4,to,0.061241574,1.452385819,0.062001306,222.4369973,332.3388796
187,exp4,1_9.2_1_9.2,187_1_9.2_1_9.2,largeV,ver,18.4,4,to,-0.011064434,2.143832459,0.040358519,409.0947523,386.3940468
188,exp4,1_9.2_1_9.2,188_1_9.2_1_9.2,largeV,ver,18.4,4,to,0.032853905,1.183374506,0.03468985,196.5828135,241.1227834
189,exp4,1_9.2_1_9.2,189_1_9.2_1_9.2,largeV,ver,18.4,4,to,-0.14355435,1.905715876,0.14355435,646.7115996,239.1622709
190,exp4,1_9.2_1_9.2,190_1_9.2_1_9.2,largeV,ver,18.4,4,to,-0.104224157,1.432579023,0.104224157,392.4545978,196.6846986
178,exp4,0_1.15_0_1.15,178_0_1.15_0_1.15,smallH,hor,2.3,5,from,0.066327273,1.5202487,0.066327273,235.3804039,343.3153994
181,exp4,0_1.15_0_1.15,181_0_1.15_0_1.15,smallH,hor,2.3,5,from,-0.040894621,2.499885716,0.04477895,532.2237595,400.401971
183,exp4,0_1.15_0_1.15,183_0_1.15_0_1.15,smallH,hor,2.3,5,from,0.141828793,2.952675945,0.141828793,370.1300204,988.8232661
184,exp4,0_1.15_0_1.15,184_0_1.15_0_1.15,smallH,hor,2.3,5,from,-0.039339485,1.394678087,0.047788108,296.4423383,226.1725215
185,exp4,0_1.15_0_1.15,185_0_1.15_0_1.15,smallH,hor,2.3,5,from,-0.050194626,1.376245867,0.050194626,296.6185465,217.2039605
186,exp4,0_1.15_0_1.15,186_0_1.15_0_1.15,smallH,hor,2.3,5,from,0.031405011,1.729558987,0.037321117,287.5510095,356.9799097
187,exp4,0_1.15_0_1.15,187_0_1.15_0_1.15,smallH,hor,2.3,5,from,0.059031277,2.303868314,0.059031277,351.4241881,524.659719
188,exp4,0_1.15_0_1.15,188_0_1.15_0_1.15,smallH,hor,2.3,5,from,-0.016826059,1.506691577,0.071073883,296.6935028,286.5412041
189,exp4,0_1.15_0_1.15,189_0_1.15_0_1.15,smallH,hor,2.3,5,from,0.146276166,2.149869971,0.146276166,267.4428499,756.1330578
190,exp4,0_1.15_0_1.15,190_0_1.15_0_1.15,smallH,hor,2.3,5,from,-0.011602318,2.454349611,0.028699539,462.1258602,439.6734199
178,exp4,0_9.2_0_9.2,178_0_9.2_0_9.2,largeH,hor,18.4,5,from,0.037091801,1.494957977,0.046446079,245.4570226,318.6783178
181,exp4,0_9.2_0_9.2,181_0_9.2_0_9.2,largeH,hor,18.4,5,from,-0.035296497,3.068154962,0.035296497,630.9399917,502.4939717
183,exp4,0_9.2_0_9.2,183_0_9.2_0_9.2,largeH,hor,18.4,5,from,-0.048257228,2.205940509,0.048257228,471.7405755,352.4901227
184,exp4,0_9.2_0_9.2,184_0_9.2_0_9.2,largeH,hor,18.4,5,from,-0.004681681,1.213149064,0.041673823,229.3132989,222.5260082
185,exp4,0_9.2_0_9.2,185_0_9.2_0_9.2,largeH,hor,18.4,5,from,-0.019491431,1.310007947,0.030716062,252.3269457,231.6772823
186,exp4,0_9.2_0_9.2,186_0_9.2_0_9.2,largeH,hor,18.4,5,from,0.062384432,1.786925184,0.062384432,272.1265573,405.233782
187,exp4,0_9.2_0_9.2,187_0_9.2_0_9.2,largeH,hor,18.4,5,from,-0.036390509,1.707760585,0.039254665,359.6364743,277.844245
188,exp4,0_9.2_0_9.2,188_0_9.2_0_9.2,largeH,hor,18.4,5,from,0.125050926,1.715867529,0.125050926,223.7408792,542.8557448
189,exp4,0_9.2_0_9.2,189_0_9.2_0_9.2,largeH,hor,18.4,5,from,0.00255941,3.034446062,0.079488671,584.1361455,612.0896153
190,exp4,0_9.2_0_9.2,190_0_9.2_0_9.2,largeH,hor,18.4,5,from,0.063004309,1.746403592,0.063004309,265.706169,400.0477296
178,exp4,1_1.15_1_1.15,178_1_1.15_1_1.15,smallV,ver,2.3,5,from,0.032574694,1.384069284,0.071142686,229.388873,312.0029234
181,exp4,1_1.15_1_1.15,181_1_1.15_1_1.15,smallV,ver,2.3,5,from,0.084923196,2.63568004,0.084923196,380.30511,658.2957742
183,exp4,1_1.15_1_1.15,183_1_1.15_1_1.15,smallV,ver,2.3,5,from,-0.003202864,2.92254506,0.033856621,526.7256694,546.969181
184,exp4,1_1.15_1_1.15,184_1_1.15_1_1.15,smallV,ver,2.3,5,from,0.024539322,1.431778498,0.056930576,247.6473112,303.4167509
185,exp4,1_1.15_1_1.15,185_1_1.15_1_1.15,smallV,ver,2.3,5,from,0.027260188,1.21039984,0.044857556,203.9160639,249.2058934
186,exp4,1_1.15_1_1.15,186_1_1.15_1_1.15,smallV,ver,2.3,5,from,0.057799952,1.383275769,0.057836504,217.0798337,309.6383841
187,exp4,1_1.15_1_1.15,187_1_1.15_1_1.15,smallV,ver,2.3,5,from,0.120084168,2.41512753,0.120084168,321.5599023,710.3228233
188,exp4,1_1.15_1_1.15,188_1_1.15_1_1.15,smallV,ver,2.3,5,from,0.137027805,1.569196164,0.137027805,200.2294125,527.4586982
189,exp4,1_1.15_1_1.15,189_1_1.15_1_1.15,smallV,ver,2.3,5,from,0.022766913,2.900682437,0.048828901,505.4432556,582.4342685
190,exp4,1_1.15_1_1.15,190_1_1.15_1_1.15,smallV,ver,2.3,5,from,0.067550354,1.287446955,0.067550354,193.5899134,304.1397693
178,exp4,1_9.2_1_9.2,178_1_9.2_1_9.2,largeV,ver,18.4,5,from,0.082763597,1.455242433,0.083663417,210.0582468,377.3017703
181,exp4,1_9.2_1_9.2,181_1_9.2_1_9.2,largeV,ver,18.4,5,from,0.018868347,2.509525571,0.033267091,426.3178441,502.256632
183,exp4,1_9.2_1_9.2,183_1_9.2_1_9.2,largeV,ver,18.4,5,from,0.01476185,2.525366112,0.062887367,450.7098754,518.7307051
184,exp4,1_9.2_1_9.2,184_1_9.2_1_9.2,largeV,ver,18.4,5,from,0.010721418,1.541659521,0.015927842,270.0195074,293.2583851
185,exp4,1_9.2_1_9.2,185_1_9.2_1_9.2,largeV,ver,18.4,5,from,0.00940796,1.426895032,0.024617944,254.1847153,269.1317112
186,exp4,1_9.2_1_9.2,186_1_9.2_1_9.2,largeV,ver,18.4,5,from,0.052138087,1.465196994,0.052812258,228.4119122,323.4742852
187,exp4,1_9.2_1_9.2,187_1_9.2_1_9.2,largeV,ver,18.4,5,from,0.031666103,2.182876683,0.039431411,359.0002826,454.7720004
188,exp4,1_9.2_1_9.2,188_1_9.2_1_9.2,largeV,ver,18.4,5,from,0.150633517,1.713806225,0.150633517,208.4914899,645.234659
189,exp4,1_9.2_1_9.2,189_1_9.2_1_9.2,largeV,ver,18.4,5,from,0.146396883,2.439462608,0.146396883,305.1145136,830.8926056
190,exp4,1_9.2_1_9.2,190_1_9.2_1_9.2,largeV,ver,18.4,5,from,0.111405936,1.909077288,0.111405936,257.0991281,552.5439745
178,exp4,0_1.15_0_1.15,178_0_1.15_0_1.15,smallH,hor,2.3,5,to,-0.082032419,1.54097495,0.085585976,403.6328194,225.8473997
181,exp4,0_1.15_0_1.15,181_0_1.15_0_1.15,smallH,hor,2.3,5,to,0.05648743,2.521162659,0.05648743,390.4308113,558.6647011
183,exp4,0_1.15_0_1.15,183_0_1.15_0_1.15,smallH,hor,2.3,5,to,0.048755373,2.715903303,0.051774858,439.0096828,583.2541822
184,exp4,0_1.15_0_1.15,184_0_1.15_0_1.15,smallH,hor,2.3,5,to,-0.014348335,1.032789123,0.039911525,202.839335,183.3689107
185,exp4,0_1.15_0_1.15,185_0_1.15_0_1.15,smallH,hor,2.3,5,to,0.057168366,1.248868614,0.057345318,194.4837866,280.0271622
